Date,ERP,Corr,ExpBase,ExpERP,ExpComb,DDBase,DDERP,DDComb,ERPTrigger,CorrPanic
2019-06-13,2.40,50.6,75.00,100.00,100.00,-13.49,0.00,0.00,1,0
2019-06-14,2.57,49.9,75.00,100.00,100.00,-13.50,-0.02,-0.02,0,0
2019-06-15,2.57,49.9,75.00,100.00,100.00,-13.37,0.00,0.00,0,0
2019-06-16,2.57,49.9,75.00,100.00,100.00,-13.22,0.00,0.00,0,0
2019-06-17,2.70,50.0,75.00,100.00,100.00,-12.93,0.00,0.00,0,0
2019-06-18,2.53,49.7,75.00,100.00,100.00,-12.16,0.00,0.00,0,0
2019-06-19,2.54,48.6,75.00,100.00,100.00,-11.72,0.00,0.00,0,0
2019-06-20,2.45,49.2,75.00,100.00,100.00,-10.59,0.00,0.00,1,0
2019-06-21,2.44,50.0,75.00,100.00,100.00,-10.17,0.00,0.00,1,0
2019-06-22,2.44,50.0,75.00,100.00,100.00,-9.71,0.00,0.00,1,0
2019-06-23,2.44,50.0,75.00,100.00,100.00,-9.59,0.00,0.00,1,0
2019-06-24,2.54,49.8,75.00,100.00,100.00,-9.42,0.00,0.00,0,0
2019-06-25,2.72,51.2,75.00,100.00,100.00,-9.43,-0.00,-0.00,0,0
2019-06-26,2.75,51.1,75.00,100.00,100.00,-8.26,0.00,0.00,0,0
2019-06-27,2.86,50.6,100.00,100.00,100.00,-9.61,-1.46,-1.46,0,0
2019-06-28,2.82,49.6,100.00,100.00,100.00,-8.04,0.00,0.00,0,0
2019-06-29,2.82,49.6,100.00,100.00,100.00,-8.46,-0.45,-0.45,0,0
2019-06-30,2.82,49.6,100.00,100.00,100.00,-9.54,-1.63,-1.63,0,0
2019-07-01,2.62,48.3,100.00,100.00,100.00,-9.49,-1.58,-1.58,0,0
2019-07-02,2.56,46.8,100.00,100.00,100.00,-8.92,-0.95,-0.95,0,0
2019-07-03,2.41,46.3,100.00,100.00,100.00,-7.45,0.00,0.00,1,0
2019-07-04,2.43,46.3,100.00,100.00,100.00,-8.17,-0.78,-0.78,1,0
2019-07-05,2.39,47.3,100.00,100.00,100.00,-8.91,-1.57,-1.57,1,0
2019-07-06,2.39,47.3,100.00,100.00,100.00,-8.67,-1.32,-1.32,1,0
2019-07-07,2.39,47.3,100.00,100.00,100.00,-8.43,-1.05,-1.05,1,0
2019-07-08,2.51,48.1,100.00,100.00,100.00,-8.13,-0.74,-0.74,0,0
2019-07-09,2.56,48.3,100.00,100.00,100.00,-7.71,-0.28,-0.28,0,0
2019-07-10,2.47,46.9,100.00,100.00,100.00,-7.38,0.00,0.00,1,0
2019-07-11,2.35,46.8,100.00,100.00,100.00,-8.25,-0.93,-0.93,1,0
2019-07-12,2.32,46.1,100.00,100.00,100.00,-7.45,-0.07,-0.07,1,0
2019-07-13,2.32,46.1,100.00,100.00,100.00,-7.86,-0.52,-0.52,1,0
2019-07-14,2.32,46.1,100.00,100.00,100.00,-9.00,-1.75,-1.75,1,0
2019-07-15,2.45,46.5,100.00,100.00,100.00,-8.38,-1.08,-1.08,1,0
2019-07-16,2.35,46.7,100.00,100.00,100.00,-10.27,-3.12,-3.12,1,0
2019-07-17,2.53,48.2,100.00,100.00,100.00,-9.98,-2.81,-2.81,0,0
2019-07-18,2.45,47.6,100.00,60.00,60.00,-8.39,-1.83,-1.83,1,0
2019-07-19,2.62,48.8,100.00,60.00,60.00,-9.09,-2.27,-2.27,0,0
2019-07-20,2.62,48.8,100.00,60.00,60.00,-8.83,-2.11,-2.11,0,0
2019-07-21,2.62,48.8,100.00,60.00,60.00,-9.01,-2.22,-2.22,0,0
2019-07-22,2.57,47.6,100.00,60.00,60.00,-8.95,-2.19,-2.19,0,0
2019-07-23,2.27,46.4,100.00,60.00,60.00,-9.28,-2.39,-2.39,1,0
2019-07-24,2.34,45.7,100.00,60.00,60.00,-9.13,-2.30,-2.30,1,0
2019-07-25,2.18,46.6,100.00,60.00,60.00,-10.06,-2.90,-2.90,1,0
2019-07-26,2.11,45.8,100.00,60.00,60.00,-9.73,-2.69,-2.69,1,0
2019-07-27,2.11,45.8,100.00,60.00,60.00,-10.18,-2.98,-2.98,1,0
2019-07-28,2.11,45.8,100.00,60.00,60.00,-10.09,-2.92,-2.92,1,0
2019-07-29,2.22,46.7,100.00,60.00,60.00,-10.18,-2.98,-2.98,1,0
2019-07-30,2.29,48.1,100.00,60.00,60.00,-10.25,-3.02,-3.02,1,0
2019-07-31,2.52,51.0,100.00,60.00,60.00,-10.58,-3.23,-3.23,0,0
2019-08-01,2.67,53.2,100.00,60.00,60.00,-10.77,-3.36,-3.36,0,0
2019-08-02,3.01,52.9,100.00,60.00,60.00,-11.47,-3.82,-3.82,0,0
2019-08-03,3.01,52.9,100.00,60.00,60.00,-11.15,-3.61,-3.61,0,0
2019-08-04,3.01,52.9,100.00,60.00,60.00,-11.00,-3.51,-3.51,0,0
2019-08-05,3.75,62.0,100.00,60.00,60.00,-12.11,-4.23,-4.23,0,0
2019-08-06,3.42,56.2,100.00,60.00,60.00,-11.60,-3.90,-3.90,0,0
2019-08-07,3.61,55.3,100.00,60.00,60.00,-10.97,-3.49,-3.49,0,0
2019-08-08,3.19,52.0,100.00,100.00,100.00,-9.60,-2.03,-2.03,0,0
2019-08-09,3.45,53.4,100.00,100.00,100.00,-10.49,-3.00,-3.00,0,0
2019-08-10,3.45,53.4,100.00,100.00,100.00,-10.96,-3.51,-3.51,0,0
2019-08-11,3.45,53.4,100.00,100.00,100.00,-10.80,-3.33,-3.33,0,0
2019-08-12,3.74,57.4,100.00,100.00,100.00,-11.55,-4.15,-4.15,0,0
2019-08-13,3.42,52.8,100.00,100.00,100.00,-10.99,-3.54,-3.54,0,0
2019-08-14,4.15,58.7,100.00,100.00,100.00,-13.87,-6.67,-6.67,0,0
2019-08-15,4.19,57.5,100.00,100.00,100.00,-13.43,-6.19,-6.19,0,0
2019-08-16,3.90,54.0,100.00,100.00,100.00,-12.32,-4.99,-4.99,0,0
2019-08-17,3.90,54.0,100.00,100.00,100.00,-12.47,-5.15,-5.15,0,0
2019-08-18,3.90,54.0,100.00,100.00,100.00,-12.35,-5.02,-5.02,0,0
2019-08-19,3.58,51.9,100.00,100.00,100.00,-10.92,-3.47,-3.47,0,0
2019-08-20,3.78,52.8,100.00,100.00,100.00,-11.19,-3.77,-3.77,0,0
2019-08-21,3.61,50.5,100.00,100.00,100.00,-11.09,-3.65,-3.65,0,0
2019-08-22,3.55,51.7,100.00,100.00,100.00,-11.42,-4.01,-4.01,0,0
2019-08-23,4.02,55.8,100.00,100.00,100.00,-12.83,-5.54,-5.54,0,0
2019-08-24,4.02,55.8,100.00,100.00,100.00,-13.09,-5.82,-5.82,0,0
2019-08-25,4.02,55.8,100.00,100.00,100.00,-13.11,-5.84,-5.84,0,0
2019-08-26,3.80,55.1,100.00,100.00,100.00,-12.30,-4.97,-4.97,0,0
2019-08-27,3.92,56.4,100.00,100.00,100.00,-12.44,-5.12,-5.12,0,0
2019-08-28,3.83,55.2,100.00,100.00,100.00,-12.50,-5.18,-5.18,0,0
2019-08-29,3.52,53.2,100.00,100.00,100.00,-12.07,-4.71,-4.71,0,0
2019-08-30,3.57,54.7,100.00,100.00,100.00,-11.61,-4.22,-4.22,0,0
2019-08-31,3.57,54.7,100.00,100.00,100.00,-11.58,-4.18,-4.18,0,0
2019-09-01,3.57,54.7,100.00,100.00,100.00,-11.43,-4.02,-4.02,0,0
2019-09-02,3.62,54.7,100.00,100.00,100.00,-10.77,-3.30,-3.30,0,0
2019-09-03,3.76,55.6,100.00,100.00,100.00,-10.84,-3.38,-3.38,0,0
2019-09-04,3.54,52.5,100.00,100.00,100.00,-9.73,-2.18,-2.18,0,0
2019-09-05,2.87,51.2,100.00,100.00,100.00,-8.93,-1.31,-1.31,0,0
2019-09-06,2.85,49.5,100.00,100.00,100.00,-9.05,-1.44,-1.44,0,0
2019-09-07,2.85,49.5,100.00,100.00,100.00,-8.87,-1.25,-1.25,0,0
2019-09-08,2.85,49.5,100.00,100.00,100.00,-8.95,-1.34,-1.34,0,0
2019-09-09,3.00,49.9,100.00,100.00,100.00,-9.11,-1.50,-1.50,0,0
2019-09-10,2.94,49.8,100.00,100.00,100.00,-9.27,-1.68,-1.68,0,0
2019-09-11,2.84,49.0,100.00,100.00,100.00,-8.48,-0.83,-0.83,0,0
2019-09-12,2.42,48.5,100.00,100.00,100.00,-8.09,-0.40,-0.40,1,0
2019-09-13,2.29,47.9,100.00,100.00,100.00,-8.10,-0.41,-0.41,1,0
2019-09-14,2.29,47.9,100.00,100.00,100.00,-8.10,-0.42,-0.42,1,0
2019-09-15,2.29,47.9,100.00,100.00,100.00,-8.11,-0.43,-0.43,1,0
2019-09-16,2.48,49.1,100.00,100.00,100.00,-8.32,-0.65,-0.65,1,0
2019-09-17,2.62,48.8,100.00,100.00,100.00,-8.13,-0.44,-0.44,0,0
2019-09-18,2.58,48.1,100.00,100.00,100.00,-8.58,-0.93,-0.93,0,0
2019-09-19,2.60,48.3,100.00,100.00,100.00,-8.53,-0.88,-0.88,0,0
2019-09-20,2.77,49.9,100.00,100.00,100.00,-8.72,-1.08,-1.08,0,0
2019-09-21,2.77,49.9,100.00,100.00,100.00,-8.90,-1.28,-1.28,0,0
2019-09-22,2.77,49.9,100.00,100.00,100.00,-8.84,-1.22,-1.22,0,0
2019-09-23,2.79,49.4,100.00,100.00,100.00,-8.99,-1.37,-1.37,0,0
2019-09-24,3.00,52.2,100.00,100.00,100.00,-10.88,-3.43,-3.43,0,0
2019-09-25,2.90,50.7,100.00,100.00,100.00,-10.95,-3.50,-3.50,0,0
2019-09-26,3.11,50.9,100.00,100.00,100.00,-11.51,-4.10,-4.10,0,0
2019-09-27,3.24,52.4,100.00,100.00,100.00,-12.21,-4.86,-4.86,0,0
2019-09-28,3.24,52.4,100.00,100.00,100.00,-12.21,-4.87,-4.87,0,0
2019-09-29,3.24,52.4,100.00,100.00,100.00,-12.40,-5.08,-5.08,0,0
2019-09-30,3.12,51.1,100.00,100.00,100.00,-11.92,-4.55,-4.55,0,0
2019-10-01,3.26,54.1,100.00,100.00,100.00,-12.42,-5.09,-5.09,0,0
2019-10-02,3.68,56.7,100.00,100.00,100.00,-13.00,-5.72,-5.72,0,0
2019-10-03,3.63,54.9,100.00,100.00,100.00,-12.50,-5.18,-5.18,0,0
2019-10-04,3.39,52.2,100.00,100.00,100.00,-11.79,-4.41,-4.41,0,0
2019-10-05,3.39,52.2,100.00,100.00,100.00,-11.86,-4.49,-4.49,0,0
2019-10-06,3.39,52.2,100.00,100.00,100.00,-12.09,-4.73,-4.73,0,0
2019-10-07,3.63,53.2,100.00,100.00,100.00,-12.18,-4.83,-4.83,0,0
2019-10-08,4.01,56.4,100.00,100.00,100.00,-12.95,-5.66,-5.66,0,0
2019-10-09,3.76,54.2,100.00,100.00,100.00,-11.86,-4.48,-4.48,0,0
2019-10-10,3.59,52.8,100.00,100.00,100.00,-11.42,-4.01,-4.01,0,0
2019-10-11,3.29,50.3,100.00,100.00,100.00,-11.08,-3.64,-3.64,0,0
2019-10-12,3.29,50.3,100.00,100.00,100.00,-11.06,-3.62,-3.62,0,0
2019-10-13,3.29,50.3,100.00,100.00,100.00,-11.08,-3.64,-3.64,0,0
2019-10-14,3.37,48.9,100.00,100.00,100.00,-11.07,-3.63,-3.63,0,0
2019-10-15,3.20,47.6,100.00,100.00,100.00,-10.81,-3.35,-3.35,0,0
2019-10-16,3.23,47.8,100.00,100.00,100.00,-11.10,-3.67,-3.67,0,0
2019-10-17,3.11,47.9,100.00,100.00,100.00,-10.89,-3.44,-3.44,0,0
2019-10-18,3.28,48.5,100.00,100.00,100.00,-11.42,-4.01,-4.01,0,0
2019-10-19,3.28,48.5,100.00,100.00,100.00,-11.40,-3.99,-3.99,0,0
2019-10-20,3.28,48.5,100.00,100.00,100.00,-11.07,-3.63,-3.63,0,0
2019-10-21,3.13,48.2,100.00,100.00,100.00,-10.68,-3.20,-3.20,0,0
2019-10-22,3.23,48.8,100.00,100.00,100.00,-11.07,-3.63,-3.63,0,0
2019-10-23,3.30,48.2,100.00,100.00,100.00,-11.84,-4.46,-4.46,0,0
2019-10-24,3.18,47.8,100.00,100.00,100.00,-11.42,-4.01,-4.01,0,0
2019-10-25,3.06,46.4,100.00,100.00,100.00,-9.14,-1.54,-1.54,0,0
2019-10-26,3.06,46.4,100.00,100.00,100.00,-8.37,-0.70,-0.70,0,0
2019-10-27,3.06,46.4,100.00,100.00,100.00,-7.99,-0.29,-0.29,0,0
2019-10-28,3.02,47.0,100.00,100.00,100.00,-8.09,-0.40,-0.40,0,0
2019-10-29,3.12,47.2,100.00,100.00,100.00,-8.23,-0.55,-0.55,0,0
2019-10-30,3.16,46.0,100.00,100.00,100.00,-8.28,-0.60,-0.60,0,0
2019-10-31,3.46,47.2,100.00,100.00,100.00,-8.42,-0.76,-0.76,0,0
2019-11-01,3.19,46.0,100.00,100.00,100.00,-7.54,0.00,0.00,0,0
2019-11-02,3.19,46.0,100.00,100.00,100.00,-7.46,0.00,0.00,0,0
2019-11-03,3.19,46.0,100.00,100.00,100.00,-7.57,-0.12,-0.12,0,0
2019-11-04,3.08,46.7,100.00,100.00,100.00,-6.57,0.00,0.00,0,0
2019-11-05,3.10,47.0,100.00,100.00,100.00,-6.83,-0.28,-0.28,0,0
2019-11-06,3.19,46.4,100.00,100.00,100.00,-6.88,-0.33,-0.33,0,0
2019-11-07,3.02,46.5,100.00,100.00,100.00,-6.97,-0.43,-0.43,0,0
2019-11-08,2.99,45.7,100.00,100.00,100.00,-7.73,-1.24,-1.24,0,0
2019-11-09,2.99,45.7,100.00,100.00,100.00,-7.72,-1.22,-1.22,0,0
2019-11-10,2.99,45.7,100.00,100.00,100.00,-7.40,-0.89,-0.89,0,0
2019-11-11,3.00,46.5,100.00,100.00,100.00,-8.04,-1.57,-1.57,0,0
2019-11-12,3.02,46.5,100.00,100.00,100.00,-7.92,-1.44,-1.44,0,0
2019-11-13,3.03,46.9,100.00,100.00,100.00,-8.00,-1.53,-1.53,0,0
2019-11-14,3.08,47.0,100.00,100.00,100.00,-8.02,-1.55,-1.55,0,0
2019-11-15,3.00,45.7,100.00,100.00,100.00,-7.81,-1.32,-1.32,0,0
2019-11-16,3.00,45.7,100.00,100.00,100.00,-7.73,-1.24,-1.24,0,0
2019-11-17,3.00,45.7,100.00,100.00,100.00,-7.69,-1.20,-1.20,0,0
2019-11-18,2.99,46.2,100.00,100.00,100.00,-8.15,-1.68,-1.68,0,0
2019-11-19,3.00,46.7,100.00,100.00,100.00,-8.19,-1.73,-1.73,0,0
2019-11-20,3.08,46.6,100.00,100.00,100.00,-8.81,-2.39,-2.39,0,0
2019-11-21,3.11,47.1,100.00,100.00,100.00,-9.66,-3.31,-3.31,0,0
2019-11-22,3.10,46.0,100.00,100.00,100.00,-10.15,-3.83,-3.83,0,0
2019-11-23,3.10,46.0,100.00,100.00,100.00,-10.00,-3.66,-3.66,0,0
2019-11-24,3.10,46.0,100.00,100.00,100.00,-10.52,-4.23,-4.23,0,0
2019-11-25,2.88,45.4,100.00,100.00,100.00,-9.72,-3.37,-3.37,0,0
2019-11-26,2.86,45.0,100.00,100.00,100.00,-9.56,-3.20,-3.20,0,0
2019-11-27,2.74,45.3,100.00,100.00,100.00,-8.93,-2.52,-2.52,0,0
2019-11-28,2.78,45.3,100.00,100.00,100.00,-9.03,-2.63,-2.63,0,0
2019-11-29,2.86,46.4,100.00,100.00,100.00,-9.03,-2.63,-2.63,0,0
2019-11-30,2.86,46.4,100.00,100.00,100.00,-9.31,-2.93,-2.93,0,0
2019-12-01,2.86,46.4,100.00,100.00,100.00,-9.53,-3.16,-3.16,0,0
2019-12-02,2.98,49.4,100.00,100.00,100.00,-10.21,-3.89,-3.89,0,0
2019-12-03,3.21,50.7,100.00,100.00,100.00,-10.45,-4.15,-4.15,0,0
2019-12-04,3.06,49.2,100.00,100.00,100.00,-10.09,-3.76,-3.76,0,0
2019-12-05,2.92,48.9,100.00,100.00,100.00,-9.56,-3.20,-3.20,0,0
2019-12-06,2.74,47.7,100.00,100.00,100.00,-8.84,-2.43,-2.43,0,0
2019-12-07,2.74,47.7,100.00,100.00,100.00,-8.83,-2.41,-2.41,0,0
2019-12-08,2.74,47.7,100.00,100.00,100.00,-8.81,-2.40,-2.40,0,0
2019-12-09,2.80,50.6,100.00,100.00,100.00,-9.49,-3.12,-3.12,0,0
2019-12-10,2.83,50.4,100.00,100.00,100.00,-9.60,-3.24,-3.24,0,0
2019-12-11,2.69,49.5,100.00,100.00,100.00,-8.94,-2.53,-2.53,0,0
2019-12-12,2.59,48.1,100.00,100.00,100.00,-8.06,-1.59,-1.59,0,0
2019-12-13,2.68,46.4,100.00,100.00,100.00,-8.04,-1.57,-1.57,0,0
2019-12-14,2.68,46.4,100.00,100.00,100.00,-8.27,-1.82,-1.82,0,0
2019-12-15,2.68,46.4,100.00,100.00,100.00,-8.22,-1.77,-1.77,0,0
2019-12-16,2.52,45.8,100.00,100.00,100.00,-8.13,-1.66,-1.66,0,0
2019-12-17,2.66,46.0,100.00,100.00,100.00,-8.53,-2.09,-2.09,0,0
2019-12-18,2.56,46.4,100.00,100.00,100.00,-7.34,-0.82,-0.82,0,0
2019-12-19,2.50,46.3,100.00,100.00,100.00,-7.13,-0.59,-0.59,1,0
2019-12-20,2.41,46.3,100.00,100.00,100.00,-6.82,-0.26,-0.26,1,0
2019-12-21,2.41,46.3,100.00,100.00,100.00,-6.86,-0.31,-0.31,1,0
2019-12-22,2.41,46.3,100.00,100.00,100.00,-6.35,0.00,0.00,1,0
2019-12-23,2.39,46.4,100.00,100.00,100.00,-6.44,-0.09,-0.09,1,0
2019-12-24,2.63,46.5,100.00,100.00,100.00,-6.37,-0.02,-0.02,0,0
2019-12-25,2.66,46.5,100.00,100.00,100.00,-6.44,-0.10,-0.10,0,0
2019-12-26,2.74,46.4,100.00,100.00,100.00,-5.98,0.00,0.00,0,0
2019-12-27,2.78,47.5,100.00,100.00,100.00,-5.82,0.00,0.00,0,0
2019-12-28,2.78,47.5,100.00,100.00,100.00,-5.78,0.00,0.00,0,0
2019-12-29,2.78,47.5,100.00,100.00,100.00,-5.61,0.00,0.00,0,0
2019-12-30,2.86,49.3,100.00,100.00,100.00,-6.21,-0.63,-0.63,0,0
2019-12-31,2.75,47.9,100.00,100.00,100.00,-6.17,-0.59,-0.59,0,0
2020-01-01,2.74,47.9,100.00,100.00,100.00,-6.16,-0.58,-0.58,0,0
2020-01-02,2.69,46.2,100.00,100.00,100.00,-5.50,0.00,0.00,0,0
2020-01-03,2.99,48.2,100.00,100.00,100.00,-5.43,0.00,0.00,0,0
2020-01-04,2.99,48.2,100.00,100.00,100.00,-5.32,0.00,0.00,0,0
2020-01-05,2.99,48.2,100.00,100.00,100.00,-5.32,0.00,0.00,0,0
2020-01-06,2.96,48.0,100.00,100.00,100.00,-4.60,0.00,0.00,0,0
2020-01-07,2.98,47.9,100.00,100.00,100.00,-3.87,0.00,0.00,0,0
2020-01-08,2.86,47.5,100.00,100.00,100.00,-3.92,-0.05,-0.05,0,0
2020-01-09,2.65,46.3,100.00,100.00,100.00,-3.90,-0.03,-0.03,0,0
2020-01-10,2.85,46.3,100.00,100.00,100.00,-3.39,0.00,0.00,0,0
2020-01-11,2.85,46.3,100.00,100.00,100.00,-3.58,-0.20,-0.20,0,0
2020-01-12,2.85,46.3,100.00,100.00,100.00,-3.35,0.00,0.00,0,0
2020-01-13,2.78,46.0,100.00,100.00,100.00,-2.70,0.00,0.00,0,0
2020-01-14,2.80,46.1,100.00,100.00,100.00,-1.85,0.00,0.00,0,0
2020-01-15,2.77,46.1,100.00,100.00,100.00,-2.03,-0.18,-0.18,0,0
2020-01-16,2.58,46.0,100.00,100.00,100.00,-1.48,0.00,0.00,0,0
2020-01-17,2.48,45.7,100.00,100.00,100.00,-0.89,0.00,0.00,1,0
2020-01-18,2.48,45.7,100.00,100.00,100.00,-0.88,0.00,0.00,1,0
2020-01-19,2.48,45.7,100.00,100.00,100.00,-1.20,-0.33,-0.33,1,0
2020-01-20,2.48,45.7,100.00,100.00,100.00,-1.27,-0.40,-0.40,1,0
2020-01-21,2.61,46.7,100.00,100.00,100.00,-1.51,-0.64,-0.64,0,0
2020-01-22,2.62,46.8,100.00,100.00,100.00,-1.40,-0.52,-0.52,0,0
2020-01-23,2.69,46.9,100.00,100.00,100.00,-1.86,-0.99,-0.99,0,0
2020-01-24,2.85,48.9,100.00,100.00,100.00,-2.36,-1.50,-1.50,0,0
2020-01-25,2.85,48.9,100.00,100.00,100.00,-2.47,-1.61,-1.61,0,0
2020-01-26,2.85,48.9,100.00,100.00,100.00,-2.14,-1.28,-1.28,0,0
2020-01-27,3.25,53.7,100.00,100.00,100.00,-3.66,-2.81,-2.81,0,0
2020-01-28,3.13,51.2,100.00,100.00,100.00,-2.45,-1.59,-1.59,0,0
2020-01-29,3.28,51.3,100.00,100.00,100.00,-2.50,-1.64,-1.64,0,0
2020-01-30,3.38,50.1,100.00,100.00,100.00,-2.56,-1.70,-1.70,0,0
2020-01-31,3.97,54.5,100.00,100.00,100.00,-4.42,-3.58,-3.58,0,0
2020-02-01,3.97,54.5,100.00,100.00,100.00,-4.37,-3.52,-3.52,0,0
2020-02-02,3.97,54.5,100.00,100.00,100.00,-4.43,-3.59,-3.59,0,0
2020-02-03,3.84,53.4,100.00,100.00,100.00,-3.37,-2.52,-2.52,0,0
2020-02-04,3.54,50.9,100.00,100.00,100.00,-1.99,-1.13,-1.13,0,0
2020-02-05,3.23,49.7,100.00,100.00,100.00,-0.71,0.00,0.00,0,0
2020-02-06,3.27,49.4,100.00,100.00,100.00,-0.20,0.00,0.00,0,0
2020-02-07,3.60,50.1,100.00,100.00,100.00,-0.86,-0.66,-0.66,0,0
2020-02-08,3.60,50.1,100.00,100.00,100.00,-0.78,-0.58,-0.58,0,0
2020-02-09,3.60,50.1,100.00,100.00,100.00,-0.46,-0.26,-0.26,0,0
2020-02-10,3.54,49.6,100.00,100.00,100.00,-0.25,-0.04,-0.04,0,0
2020-02-11,3.40,49.7,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2020-02-12,3.50,47.9,100.00,100.00,100.00,0.00,0.00,0.00,0,0
2020-02-13,3.51,48.4,100.00,100.00,100.00,-0.41,-0.41,-0.41,0,0
2020-02-14,3.62,47.8,100.00,100.00,100.00,-0.17,-0.17,-0.17,0,0
2020-02-15,3.62,47.8,100.00,100.00,100.00,-0.68,-0.68,-0.68,0,0
2020-02-16,3.62,47.8,100.00,100.00,100.00,-0.63,-0.63,-0.63,0,0
2020-02-17,3.72,47.8,100.00,100.00,100.00,-0.93,-0.93,-0.93,0,0
2020-02-18,3.80,49.3,100.00,100.00,100.00,-0.56,-0.56,-0.56,0,0
2020-02-19,3.68,48.7,100.00,100.00,100.00,-0.54,-0.54,-0.54,0,0
2020-02-20,3.79,50.2,100.00,100.00,100.00,-1.24,-1.24,-1.24,0,0
2020-02-21,4.21,52.2,100.00,100.00,100.00,-1.93,-1.93,-1.93,0,0
2020-02-22,4.21,52.2,100.00,100.00,100.00,-1.96,-1.96,-1.96,0,0
2020-02-23,4.21,52.2,100.00,100.00,100.00,-1.63,-1.63,-1.63,0,0
2020-02-24,4.77,62.5,100.00,100.00,100.00,-4.61,-4.61,-4.61,0,0
2020-02-25,5.18,66.2,100.00,100.00,100.00,-6.83,-6.83,-6.83,0,0
2020-02-26,5.19,65.8,100.00,100.00,100.00,-7.31,-7.31,-7.31,0,0
2020-02-27,5.96,80.9,100.00,100.00,100.00,-10.10,-10.10,-10.10,0,0
2020-02-28,5.93,82.1,100.00,100.00,100.00,-10.76,-10.76,-10.76,0,0
2020-02-29,5.93,82.1,100.00,100.00,100.00,-10.86,-10.86,-10.86,0,0
2020-03-01,5.93,82.1,100.00,100.00,100.00,-10.90,-10.90,-10.90,0,0
2020-03-02,4.52,73.4,100.00,100.00,100.00,-8.00,-8.00,-8.00,0,0
2020-03-03,5.42,77.9,100.00,100.00,100.00,-9.12,-9.12,-9.12,0,0
2020-03-04,4.69,71.6,100.00,100.00,100.00,-6.87,-6.87,-6.87,0,0
2020-03-05,4.70,81.5,57.93,57.93,57.93,-7.18,-7.18,-7.18,0,0
2020-03-06,5.47,84.5,57.93,57.93,57.93,-7.66,-7.66,-7.66,0,0
2020-03-07,5.47,84.5,57.93,57.93,57.93,-7.71,-7.71,-7.71,0,0
2020-03-08,5.47,84.5,57.93,57.93,57.93,-7.91,-7.91,-7.91,0,0
2020-03-09,7.12,95.0,57.93,57.93,57.93,-10.44,-10.44,-10.44,0,1
2020-03-10,6.09,91.5,57.93,57.93,57.93,-9.26,-9.26,-9.26,0,1
2020-03-11,7.07,95.0,57.93,57.93,57.93,-10.78,-10.78,-10.78,0,1
2020-03-12,7.65,95.0,57.93,57.93,57.93,-15.38,-15.38,-15.38,0,1
2020-03-13,7.32,95.0,57.93,57.93,57.93,-13.65,-13.65,-13.65,0,1
2020-03-14,7.32,95.0,57.93,57.93,57.93,-13.78,-13.78,-13.78,0,1
2020-03-15,7.32,95.0,57.93,57.93,57.93,-13.71,-13.71,-13.71,0,1
2020-03-16,7.77,95.0,57.93,57.93,57.93,-17.43,-17.43,-17.43,0,1
2020-03-17,7.50,95.0,57.93,57.93,57.93,-15.42,-15.42,-15.42,0,1
2020-03-18,7.23,95.0,57.93,57.93,57.93,-17.78,-17.78,-17.78,0,1
2020-03-19,7.38,95.0,57.93,57.93,57.93,-17.40,-17.40,-17.40,0,1
2020-03-20,7.56,95.0,57.93,57.93,57.93,-17.66,-17.66,-17.66,0,1
2020-03-21,7.56,95.0,57.93,57.93,57.93,-17.66,-17.66,-17.66,0,1
2020-03-22,7.56,95.0,57.93,57.93,57.93,-17.77,-17.77,-17.77,0,1
2020-03-23,7.74,95.0,57.93,57.93,57.93,-17.47,-17.47,-17.47,0,1
2020-03-24,7.68,95.0,57.93,57.93,57.93,-13.74,-13.74,-13.74,0,1
2020-03-25,7.64,95.0,57.93,57.93,57.93,-13.44,-13.44,-13.44,0,1
2020-03-26,7.64,95.0,11.25,11.25,11.25,-13.20,-13.20,-13.20,0,1
2020-03-27,7.75,95.0,11.25,11.25,11.25,-13.43,-13.43,-13.43,0,1
2020-03-28,7.75,95.0,11.25,11.25,11.25,-13.45,-13.45,-13.45,0,1
2020-03-29,7.75,95.0,11.25,11.25,11.25,-13.46,-13.46,-13.46,0,1
2020-03-30,7.83,95.0,11.25,11.25,11.25,-13.23,-13.23,-13.23,0,1
2020-03-31,7.80,95.0,11.25,11.25,11.25,-13.35,-13.35,-13.35,0,1
2020-04-01,7.87,95.0,11.25,11.25,11.25,-13.54,-13.54,-13.54,0,1
2020-04-02,7.87,95.0,11.25,11.25,11.25,-13.33,-13.33,-13.33,0,1
2020-04-03,7.91,90.8,11.25,11.25,11.25,-13.35,-13.35,-13.35,0,1
2020-04-04,7.91,90.8,11.25,11.25,11.25,-13.35,-13.35,-13.35,0,1
2020-04-05,7.91,90.8,11.25,11.25,11.25,-13.35,-13.35,-13.35,0,1
2020-04-06,7.82,88.8,11.25,11.25,11.25,-12.88,-12.88,-12.88,0,1
2020-04-07,7.76,90.7,11.25,11.25,11.25,-12.87,-12.87,-12.87,0,1
2020-04-08,7.32,86.4,11.25,11.25,11.25,-12.77,-12.77,-12.77,0,1
2020-04-09,7.20,84.2,11.25,11.25,11.25,-12.65,-12.65,-12.65,0,0
2020-04-10,7.24,84.2,11.25,11.25,11.25,-12.67,-12.67,-12.67,0,0
2020-04-11,7.24,84.2,11.25,11.25,11.25,-12.67,-12.67,-12.67,0,0
