Día,Valor,Drawdown,Régimen,Sharpe252,Efectivo
1063,17660.20,-13.89,EXPANSION,-0.43,0.0
1064,17699.67,-13.70,EXPANSION,-0.44,0.0
1065,17419.00,-15.07,EXPANSION,-0.61,0.0
1066,17458.84,-14.87,EXPANSION,-0.60,0.0
1067,17468.37,-14.82,EXPANSION,-0.62,0.0
1068,17347.95,-15.41,EXPANSION,-0.80,0.0
1069,17356.71,-15.37,EXPANSION,-0.79,0.0
1070,17190.63,-16.18,EXPANSION,-1.00,0.0
1071,17224.01,-16.02,EXPANSION,-1.27,0.0
1072,17268.10,-15.80,EXPANSION,-1.21,70.0
1073,17253.43,-15.87,EXPANSION,-1.14,70.0
1074,17261.31,-15.83,EXPANSION,-1.15,70.0
1075,17259.34,-15.84,EXPANSION,-1.31,70.0
1076,17305.97,-15.62,EXPANSION,-1.29,70.0
1077,17316.29,-15.57,EXPANSION,-1.25,70.0
1078,17300.60,-15.64,EXPANSION,-1.27,70.0
1079,17376.32,-15.27,EXPANSION,-1.32,70.0
1080,17380.30,-15.25,EXPANSION,-1.43,70.0
1081,17375.18,-15.28,EXPANSION,-1.42,70.0
1082,17432.78,-15.00,EXPANSION,-1.45,70.0
1083,17439.33,-14.97,EXPANSION,-1.35,70.0
1084,17464.04,-14.85,EXPANSION,-1.28,70.0
1085,17415.51,-15.08,EXPANSION,-1.25,70.0
1086,17418.71,-15.07,EXPANSION,-1.13,70.0
1087,17432.43,-15.00,EXPANSION,-1.19,70.0
1088,17439.29,-14.97,EXPANSION,-1.14,70.0
1089,17438.21,-14.97,EXPANSION,-1.15,70.0
1090,17415.67,-15.08,EXPANSION,-1.31,70.0
1091,17342.53,-15.44,EXPANSION,-1.34,70.0
1092,17290.86,-15.69,EXPANSION,-1.32,70.0
1093,17269.33,-15.80,EXPANSION,-1.34,70.0
1094,17246.40,-15.91,EXPANSION,-1.24,70.0
1095,17253.78,-15.87,EXPANSION,-1.34,70.0
1096,17262.03,-15.83,EXPANSION,-1.30,70.0
1097,17259.01,-15.85,EXPANSION,-1.59,70.0
1098,17287.34,-15.71,EXPANSION,-1.64,70.0
1099,17328.06,-15.51,EXPANSION,-1.70,70.0
1100,17325.50,-15.52,EXPANSION,-1.90,70.0
1101,17328.39,-15.51,EXPANSION,-1.90,70.0
1102,17325.94,-15.52,EXPANSION,-1.84,70.0
1103,17289.97,-15.69,EXPANSION,-1.77,70.0
1104,17325.09,-15.52,EXPANSION,-1.66,70.0
1105,17347.42,-15.41,EXPANSION,-1.66,70.0
1106,17401.56,-15.15,EXPANSION,-1.56,70.0
1107,17414.90,-15.09,EXPANSION,-1.68,70.0
1108,17413.71,-15.09,EXPANSION,-1.72,70.0
1109,17412.66,-15.10,EXPANSION,-1.67,70.0
1110,17389.94,-15.21,EXPANSION,-1.69,70.0
1111,17373.56,-15.29,EXPANSION,-1.50,70.0
1112,17359.15,-15.36,EXPANSION,-1.57,70.0
1113,17397.93,-15.17,EXPANSION,-1.56,70.0
1114,17399.15,-15.16,EXPANSION,-1.61,70.0
1115,17395.22,-15.18,EXPANSION,-1.76,70.0
1116,17397.43,-15.17,EXPANSION,-1.65,70.0
1117,17402.74,-15.14,EXPANSION,-1.63,70.0
1118,17401.48,-15.15,EXPANSION,-1.66,70.0
1119,17395.12,-15.18,EXPANSION,-1.75,70.0
1120,17356.60,-15.37,EXPANSION,-1.70,70.0
1121,17336.27,-15.47,EXPANSION,-1.80,70.0
1122,17333.08,-15.48,EXPANSION,-1.81,70.0
1123,17334.46,-15.48,EXPANSION,-1.83,70.0
1124,17308.31,-15.61,EXPANSION,-1.76,70.0
1125,17300.96,-15.64,EXPANSION,-1.61,70.0
1126,17196.52,-16.15,EXPANSION,-1.75,70.0
1127,17146.84,-16.39,EXPANSION,-1.70,70.0
1128,17192.52,-16.17,EXPANSION,-1.47,70.0
1129,17193.63,-16.16,EXPANSION,-1.50,70.0
1130,17194.11,-16.16,EXPANSION,-1.44,70.0
1131,17215.65,-16.06,EXPANSION,-1.12,70.0
1132,17283.61,-15.73,EXPANSION,-1.37,70.0
1133,17257.29,-15.85,EXPANSION,-1.24,70.0
1134,17166.87,-16.29,EXPANSION,-1.11,70.0
1135,17165.11,-16.30,EXPANSION,-1.20,25.0
1136,17172.11,-16.27,EXPANSION,-1.18,25.0
1137,17170.81,-16.28,EXPANSION,-1.15,25.0
1138,17173.78,-16.26,EXPANSION,-1.30,25.0
1139,17111.58,-16.56,EXPANSION,-1.37,25.0
1140,16785.31,-18.16,EXPANSION,-1.81,25.0
1141,16899.49,-17.60,EXPANSION,-1.82,25.0
1142,16795.82,-18.10,EXPANSION,-1.88,25.0
1143,16796.88,-18.10,EXPANSION,-1.93,25.0
1144,16798.00,-18.09,EXPANSION,-1.90,25.0
1145,16689.89,-18.62,EXPANSION,-2.02,25.0
1146,16815.53,-18.01,EXPANSION,-1.88,25.0
1147,16878.48,-17.70,EXPANSION,-1.75,25.0
1148,17078.41,-16.73,EXPANSION,-1.56,25.0
1149,17089.17,-16.67,EXPANSION,-1.65,25.0
1150,17083.93,-16.70,EXPANSION,-1.62,25.0
1151,17086.81,-16.69,EXPANSION,-1.61,25.0
1152,17135.19,-16.45,EXPANSION,-1.67,25.0
1153,17166.08,-16.30,EXPANSION,-1.57,25.0
1154,17297.46,-15.66,EXPANSION,-1.39,25.0
1155,17186.98,-16.20,EXPANSION,-1.47,25.0
1156,17047.88,-16.87,EXPANSION,-1.63,25.0
1157,17052.42,-16.85,EXPANSION,-1.65,25.0
1158,17052.81,-16.85,EXPANSION,-1.65,25.0
1159,16883.40,-17.68,EXPANSION,-1.79,25.0
1160,16921.82,-17.49,EXPANSION,-1.78,25.0
1161,16798.87,-18.09,EXPANSION,-1.81,25.0
1162,16907.99,-17.56,EXPANSION,-1.67,25.0
1163,16915.72,-17.52,EXPANSION,-1.74,25.0
1164,16911.08,-17.54,EXPANSION,-1.71,25.0
1165,16926.26,-17.47,EXPANSION,-1.75,25.0
1166,16667.86,-18.73,EXPANSION,-1.89,25.0
1167,16447.08,-19.80,EXPANSION,-2.00,25.0
1168,16568.09,-19.21,EXPANSION,-1.84,25.0
1169,16506.82,-19.51,EXPANSION,-1.86,25.0
1170,16422.22,-19.93,EXPANSION,-1.91,25.0
1171,16295.29,-20.54,EXPANSION,-1.97,25.0
1172,16334.38,-20.35,EXPANSION,-1.96,25.0
1173,16345.98,-20.30,EXPANSION,-1.92,25.0
1174,16359.33,-20.23,EXPANSION,-1.93,25.0
1175,16666.65,-18.73,EXPANSION,-1.74,25.0
1176,16639.43,-18.87,EXPANSION,-1.64,25.0
1177,16587.98,-19.12,EXPANSION,-1.62,25.0
1178,16646.70,-18.83,EXPANSION,-1.57,25.0
1179,16625.42,-18.93,EXPANSION,-1.57,25.0
1180,16682.82,-18.65,EXPANSION,-1.64,25.0
1181,16523.09,-19.43,EXPANSION,-1.63,25.0
1182,16462.05,-19.73,EXPANSION,-1.62,25.0
1183,16347.42,-20.29,EXPANSION,-1.71,25.0
1184,16204.90,-20.99,EXPANSION,-1.79,25.0
1185,16224.07,-20.89,EXPANSION,-1.78,25.0
1186,16270.52,-20.67,EXPANSION,-1.73,25.0
1187,16213.21,-20.94,EXPANSION,-1.74,25.0
1188,16191.55,-21.05,EXPANSION,-1.85,25.0
1189,16313.55,-20.46,EXPANSION,-1.73,25.0
1190,16244.90,-20.79,EXPANSION,-1.79,25.0
1191,16116.06,-21.42,EXPANSION,-1.79,25.0
1192,16114.01,-21.43,EXPANSION,-1.82,25.0
1193,16119.78,-21.40,EXPANSION,-1.83,25.0
1194,16141.57,-21.29,EXPANSION,-1.83,25.0
1195,16196.20,-21.03,EXPANSION,-1.89,25.0
1196,16081.60,-21.59,EXPANSION,-1.99,25.0
1197,16207.92,-20.97,EXPANSION,-1.96,25.0
1198,16127.11,-21.36,CONTRACTION,-1.99,73.6
1199,16146.38,-21.27,CONTRACTION,-2.00,73.6
1200,16143.96,-21.28,CONTRACTION,-2.07,73.6
1201,16132.59,-21.34,CONTRACTION,-2.13,73.6
1202,16091.40,-21.54,CONTRACTION,-2.20,73.6
1203,16171.27,-21.15,CONTRACTION,-2.20,73.6
1204,16157.74,-21.22,CONTRACTION,-2.13,73.6
1205,16224.72,-20.89,EXPANSION,-2.10,73.6
1206,16207.78,-20.97,EXPANSION,-2.12,73.6
1207,16215.42,-20.93,EXPANSION,-2.10,73.6
1208,16205.89,-20.98,EXPANSION,-2.02,73.6
1209,16223.17,-20.90,EXPANSION,-2.12,73.6
1210,16245.59,-20.79,EXPANSION,-1.95,73.6
1211,16181.10,-21.10,EXPANSION,-2.16,73.6
1212,16256.09,-20.74,EXPANSION,-2.09,73.6
1213,16254.00,-20.75,EXPANSION,-2.17,73.6
1214,16292.72,-20.56,EXPANSION,-2.15,73.6
1215,16309.83,-20.47,EXPANSION,-2.06,73.6
1216,16316.13,-20.44,EXPANSION,-2.06,73.6
1217,16364.02,-20.21,EXPANSION,-2.06,73.6
1218,16314.31,-20.45,EXPANSION,-2.21,73.6
1219,16311.00,-20.47,EXPANSION,-2.27,73.6
1220,16306.43,-20.49,EXPANSION,-2.30,73.6
1221,16287.33,-20.58,EXPANSION,-2.28,73.6
1222,16302.22,-20.51,EXPANSION,-2.22,73.6
1223,16299.36,-20.52,EXPANSION,-2.17,73.6
1224,16314.55,-20.45,EXPANSION,-2.26,73.6
1225,16325.55,-20.40,EXPANSION,-2.33,73.6
1226,16338.31,-20.33,EXPANSION,-2.20,73.6
1227,16350.81,-20.27,EXPANSION,-2.20,73.6
1228,16328.68,-20.38,EXPANSION,-2.27,73.6
1229,16324.19,-20.40,EXPANSION,-2.33,73.6
1230,16288.96,-20.58,EXPANSION,-2.20,73.6
1231,16289.78,-20.57,EXPANSION,-2.22,73.6
1232,16335.62,-20.35,EXPANSION,-2.10,73.6
1233,16396.27,-20.05,EXPANSION,-2.05,73.6
1234,16396.76,-20.05,EXPANSION,-2.05,73.6
1235,16393.42,-20.07,EXPANSION,-2.12,73.6
1236,16351.88,-20.27,EXPANSION,-2.20,73.6
1237,16356.09,-20.25,EXPANSION,-2.08,73.6
1238,16403.76,-20.02,EXPANSION,-1.93,73.6
1239,16411.83,-19.98,EXPANSION,-1.94,73.6
1240,16414.34,-19.96,EXPANSION,-1.91,73.6
1241,16420.51,-19.93,EXPANSION,-1.87,73.6
1242,16409.98,-19.99,EXPANSION,-1.88,73.6
1243,16424.79,-19.91,EXPANSION,-1.82,73.6
1244,16456.11,-19.76,EXPANSION,-1.77,73.6
1245,16432.63,-19.87,EXPANSION,-1.90,73.6
1246,16404.04,-20.01,EXPANSION,-1.87,73.6
1247,16451.39,-19.78,EXPANSION,-1.95,73.6
1248,16452.18,-19.78,EXPANSION,-1.97,73.6
1249,16455.54,-19.76,EXPANSION,-1.99,73.6
1250,16442.69,-19.83,EXPANSION,-2.04,73.6
1251,16468.75,-19.70,EXPANSION,-2.13,73.6
1252,16455.53,-19.76,EXPANSION,-2.28,73.6
1253,16462.24,-19.73,EXPANSION,-2.19,73.6
1254,16488.63,-19.60,EXPANSION,-2.15,73.6
1255,16490.25,-19.59,EXPANSION,-2.13,73.6
1256,16498.17,-19.56,EXPANSION,-1.97,73.6
1257,16541.16,-19.35,EXPANSION,-1.98,73.6
1258,16568.21,-19.21,EXPANSION,-1.86,73.6
1259,16590.44,-19.11,EXPANSION,-1.75,73.6
1260,16541.76,-19.34,EXPANSION,-1.87,73.6
1261,16631.87,-18.90,EXPANSION,-1.64,25.0
1262,16691.50,-18.61,EXPANSION,-1.61,25.0
1263,16551.24,-19.30,EXPANSION,-1.70,25.0
1264,16612.13,-19.00,EXPANSION,-1.64,25.0
1265,16581.11,-19.15,EXPANSION,-1.55,25.0
1266,16514.10,-19.48,EXPANSION,-1.62,25.0
1267,16441.75,-19.83,EXPANSION,-1.58,25.0
1268,16407.75,-20.00,EXPANSION,-1.49,25.0
1269,16409.90,-19.99,EXPANSION,-1.51,25.0
1270,16402.23,-20.02,EXPANSION,-1.52,25.0
1271,16331.73,-20.37,EXPANSION,-1.44,25.0
1272,16408.92,-19.99,EXPANSION,-1.32,25.0
1273,16360.09,-20.23,EXPANSION,-1.24,25.0
1274,16277.85,-20.63,EXPANSION,-1.27,25.0
1275,16293.31,-20.55,EXPANSION,-1.46,25.0
1276,16320.53,-20.42,EXPANSION,-1.50,25.0
1277,16315.47,-20.45,EXPANSION,-1.50,25.0
1278,16391.47,-20.08,EXPANSION,-1.42,25.0
1279,16437.67,-19.85,EXPANSION,-1.35,25.0
1280,16502.84,-19.53,EXPANSION,-1.31,25.0
1281,16461.36,-19.73,EXPANSION,-1.47,25.0
1282,16599.64,-19.06,EXPANSION,-1.44,25.0
1283,16638.21,-18.87,EXPANSION,-1.46,25.0
1284,16628.09,-18.92,EXPANSION,-1.44,25.0
1285,16655.41,-18.79,EXPANSION,-1.49,25.0
1286,16707.65,-18.53,EXPANSION,-1.35,25.0
1287,16729.73,-18.43,EXPANSION,-1.18,25.0
1288,16757.36,-18.29,EXPANSION,-1.20,25.0
1289,16585.16,-19.13,EXPANSION,-1.33,25.0
1290,16590.28,-19.11,EXPANSION,-1.34,25.0
1291,16584.40,-19.13,EXPANSION,-1.37,25.0
1292,16585.21,-19.13,EXPANSION,-1.45,25.0
1293,16632.96,-18.90,EXPANSION,-1.60,25.0
1294,16592.28,-19.10,EXPANSION,-1.68,25.0
1295,16534.83,-19.38,EXPANSION,-1.66,25.0
1296,16618.89,-18.97,EXPANSION,-1.65,25.0
1297,16622.41,-18.95,EXPANSION,-1.67,25.0
1298,16621.88,-18.95,EXPANSION,-1.67,25.0
1299,16770.10,-18.23,EXPANSION,-1.54,25.0
1300,17075.99,-16.74,EXPANSION,-1.44,25.0
1301,17179.01,-16.24,EXPANSION,-1.39,25.0
1302,17186.00,-16.20,EXPANSION,-1.36,25.0
1303,17260.67,-15.84,EXPANSION,-1.30,25.0
1304,17268.98,-15.80,EXPANSION,-1.30,25.0
1305,17318.74,-15.55,EXPANSION,-1.26,25.0
1306,17377.49,-15.27,EXPANSION,-1.17,25.0
1307,17324.27,-15.53,EXPANSION,-1.16,25.0
1308,17406.78,-15.12,EXPANSION,-1.01,25.0
1309,17241.58,-15.93,EXPANSION,-1.09,25.0
1310,17290.69,-15.69,EXPANSION,-1.07,25.0
1311,17293.20,-15.68,EXPANSION,-0.97,25.0
1312,17318.50,-15.56,EXPANSION,-0.96,25.0
1313,17230.60,-15.98,EXPANSION,-0.98,25.0
1314,17305.28,-15.62,EXPANSION,-0.90,25.0
1315,17338.96,-15.46,EXPANSION,-0.76,25.0
1316,17352.10,-15.39,EXPANSION,-0.79,25.0
1317,17353.96,-15.38,EXPANSION,-0.57,25.0
1318,17365.65,-15.33,EXPANSION,-0.59,25.0
1319,17357.69,-15.36,EXPANSION,-0.61,25.0
1320,17374.10,-15.28,EXPANSION,-0.49,25.0
1321,17465.10,-14.84,EXPANSION,-0.42,25.0
1322,17381.15,-15.25,EXPANSION,-0.35,25.0
1323,17239.51,-15.94,EXPANSION,-0.51,25.0
1324,17290.58,-15.69,EXPANSION,-0.50,25.0
1325,17286.87,-15.71,EXPANSION,-0.49,25.0
1326,17292.53,-15.68,EXPANSION,-0.50,25.0
1327,17261.66,-15.83,EXPANSION,-0.52,25.0
1328,17326.15,-15.52,EXPANSION,-0.51,25.0
1329,17260.98,-15.84,EXPANSION,-0.57,25.0
1330,17279.68,-15.74,EXPANSION,-0.54,25.0
1331,17487.00,-14.73,EXPANSION,-0.42,25.0
1332,17506.51,-14.64,EXPANSION,-0.41,25.0
1333,17495.61,-14.69,EXPANSION,-0.41,25.0
1334,17366.45,-15.32,EXPANSION,-0.57,25.0
1335,17237.47,-15.95,EXPANSION,-0.68,25.0
1336,17257.58,-15.85,EXPANSION,-0.68,25.0
1337,17231.58,-15.98,EXPANSION,-0.66,25.0
1338,17329.03,-15.50,EXPANSION,-0.58,25.0
1339,17558.75,-14.38,EXPANSION,-0.39,25.0
1340,17500.76,-14.67,EXPANSION,-0.44,25.0
1341,17479.73,-14.77,EXPANSION,-0.46,25.0
1342,17643.65,-13.97,EXPANSION,-0.30,25.0
1343,17750.50,-13.45,EXPANSION,-0.16,25.0
1344,17655.92,-13.91,EXPANSION,-0.19,25.0
1345,17423.06,-15.05,EXPANSION,-0.35,25.0
1346,17405.41,-15.13,EXPANSION,-0.35,25.0
1347,17632.47,-14.02,EXPANSION,-0.17,25.0
1348,17476.01,-14.79,EXPANSION,-0.30,25.0
1349,17565.56,-14.35,EXPANSION,-0.23,25.0
1350,17440.13,-14.96,EXPANSION,-0.34,25.0
1351,17393.90,-15.19,EXPANSION,-0.41,25.0
1352,17430.47,-15.01,EXPANSION,-0.38,25.0
1353,17445.03,-14.94,EXPANSION,-0.37,25.0
1354,17582.70,-14.27,EXPANSION,-0.26,25.0
1355,17610.21,-14.13,EXPANSION,-0.21,25.0
1356,17548.58,-14.43,EXPANSION,-0.29,25.0
1357,17510.23,-14.62,EXPANSION,-0.33,25.0
1358,17498.67,-14.68,EXPANSION,-0.38,25.0
1359,17558.14,-14.39,EXPANSION,-0.35,25.0
1360,17555.94,-14.40,EXPANSION,-0.35,25.0
1361,17593.50,-14.21,EXPANSION,-0.32,25.0
1362,17549.67,-14.43,EXPANSION,-0.33,25.0
1363,17602.07,-14.17,EXPANSION,-0.28,25.0
1364,17607.73,-14.15,EXPANSION,-0.27,25.0
1365,17658.95,-13.90,EXPANSION,-0.26,25.0
1366,17831.02,-13.06,EXPANSION,-0.13,25.0
1367,17810.63,-13.16,EXPANSION,-0.14,25.0
1368,17749.64,-13.45,EXPANSION,-0.19,25.0
1369,17875.23,-12.84,EXPANSION,-0.10,25.0
1370,17890.49,-12.77,EXPANSION,-0.08,25.0
1371,17885.98,-12.79,EXPANSION,-0.08,25.0
1372,17942.89,-12.51,EXPANSION,-0.01,25.0
1373,17953.40,-12.46,EXPANSION,0.01,25.0
1374,17983.96,-12.31,EXPANSION,0.04,25.0
1375,18016.48,-12.15,EXPANSION,0.06,25.0
1376,18018.70,-12.14,EXPANSION,0.08,25.0
1377,18168.87,-11.41,EXPANSION,0.20,25.0
1378,18264.46,-10.94,EXPANSION,0.35,25.0
1379,18507.96,-9.76,EXPANSION,0.55,25.0
1380,18616.49,-9.23,EXPANSION,0.59,25.0
1381,18721.16,-8.72,EXPANSION,0.66,25.0
1382,18748.69,-8.58,EXPANSION,0.68,25.0
1383,18816.93,-8.25,EXPANSION,0.71,25.0
1384,18860.23,-8.04,EXPANSION,0.69,25.0
1385,19114.94,-6.80,EXPANSION,0.87,25.0
1386,18875.56,-7.96,EXPANSION,0.76,25.0
1387,19082.30,-6.96,EXPANSION,0.90,40.0
1388,19027.99,-7.22,EXPANSION,0.85,40.0
1389,18884.73,-7.92,EXPANSION,0.76,40.0
1390,18865.66,-8.01,EXPANSION,0.74,40.0
1391,18947.07,-7.61,EXPANSION,0.84,40.0
1392,19124.32,-6.75,EXPANSION,1.22,40.0
1393,19030.32,-7.21,EXPANSION,1.08,40.0
1394,18927.31,-7.71,EXPANSION,1.09,40.0
1395,18958.58,-7.56,EXPANSION,1.11,40.0
1396,18990.89,-7.40,EXPANSION,1.13,40.0
1397,19037.81,-7.17,EXPANSION,1.24,40.0
1398,19084.66,-6.94,EXPANSION,1.18,40.0
1399,19125.93,-6.74,EXPANSION,1.16,40.0
1400,19010.93,-7.30,EXPANSION,0.94,40.0
1401,19119.24,-6.77,EXPANSION,1.01,40.0
1402,19065.21,-7.04,EXPANSION,0.97,40.0
1403,18915.30,-7.77,EXPANSION,0.86,40.0
1404,18996.40,-7.37,EXPANSION,0.88,40.0
1405,18747.52,-8.59,EXPANSION,0.68,40.0
1406,18814.35,-8.26,EXPANSION,0.63,40.0
1407,19042.54,-7.15,EXPANSION,0.86,40.0
1408,18961.59,-7.54,EXPANSION,0.91,40.0
1409,18995.14,-7.38,EXPANSION,0.93,40.0
1410,18971.77,-7.49,EXPANSION,0.91,40.0
1411,18975.54,-7.48,EXPANSION,1.05,40.0
1412,18924.67,-7.72,EXPANSION,0.99,40.0
1413,18954.09,-7.58,EXPANSION,1.10,40.0
1414,18838.56,-8.14,EXPANSION,0.94,40.0
1415,18864.09,-8.02,EXPANSION,0.95,40.0
1416,18804.93,-8.31,EXPANSION,0.92,40.0
1417,18816.69,-8.25,EXPANSION,0.91,40.0
1418,18822.01,-8.22,EXPANSION,1.14,40.0
1419,18810.98,-8.28,EXPANSION,1.32,40.0
1420,18772.46,-8.47,EXPANSION,1.20,40.0
1421,18770.43,-8.48,EXPANSION,1.25,40.0
1422,18707.60,-8.78,EXPANSION,1.28,40.0
1423,18750.16,-8.57,EXPANSION,1.42,40.0
1424,18770.44,-8.48,EXPANSION,1.40,40.0
1425,18702.98,-8.80,EXPANSION,1.34,40.0
1426,18751.14,-8.57,EXPANSION,1.36,40.0
1427,18866.59,-8.01,EXPANSION,1.23,40.0
1428,18996.22,-7.37,EXPANSION,1.34,40.0
1429,18905.09,-7.82,EXPANSION,1.32,40.0
1430,18841.16,-8.13,EXPANSION,1.22,40.0
1431,18863.34,-8.02,EXPANSION,1.25,40.0
1432,18793.67,-8.36,EXPANSION,1.16,40.0
1433,18822.05,-8.22,EXPANSION,1.32,40.0
1434,18526.72,-9.66,EXPANSION,1.13,40.0
1435,18595.45,-9.33,EXPANSION,1.28,40.0
1436,18685.29,-8.89,EXPANSION,1.47,40.0
1437,18675.16,-8.94,EXPANSION,1.45,40.0
1438,18683.37,-8.90,EXPANSION,1.41,40.0
1439,18771.89,-8.47,EXPANSION,1.53,40.0
1440,18764.80,-8.50,EXPANSION,1.54,40.0
1441,18784.98,-8.40,EXPANSION,1.46,40.0
1442,18743.52,-8.61,EXPANSION,1.49,40.0
1443,18643.99,-9.09,EXPANSION,1.53,40.0
1444,18626.48,-9.18,EXPANSION,1.52,40.0
1445,18624.93,-9.19,EXPANSION,1.51,40.0
1446,18694.72,-8.84,EXPANSION,1.54,40.0
1447,18699.41,-8.82,EXPANSION,1.50,40.0
1448,18696.07,-8.84,EXPANSION,1.61,40.0
1449,18733.90,-8.65,EXPANSION,1.53,40.0
1450,18802.16,-8.32,EXPANSION,1.66,40.0
1451,18807.81,-8.29,EXPANSION,1.64,40.0
1452,18829.85,-8.19,EXPANSION,1.66,40.0
1453,18930.60,-7.69,EXPANSION,1.74,40.0
1454,18941.63,-7.64,EXPANSION,1.79,40.0
1455,19081.17,-6.96,EXPANSION,1.82,40.0
1456,19152.68,-6.61,EXPANSION,1.88,40.0
1457,19129.12,-6.73,EXPANSION,1.81,40.0
1458,19155.98,-6.60,EXPANSION,1.84,40.0
1459,19143.71,-6.66,EXPANSION,1.83,40.0
1460,19131.24,-6.72,EXPANSION,1.82,40.0
1461,19110.11,-6.82,EXPANSION,1.79,40.0
1462,19196.89,-6.40,EXPANSION,1.84,40.0
1463,19260.65,-6.09,EXPANSION,1.94,40.0
1464,19260.29,-6.09,EXPANSION,1.88,40.0
1465,19259.88,-6.09,EXPANSION,1.88,40.0
1466,19258.17,-6.10,EXPANSION,1.85,40.0
1467,19235.38,-6.21,EXPANSION,1.81,40.0
1468,19253.17,-6.12,EXPANSION,1.82,40.0
1469,19201.98,-6.37,EXPANSION,1.74,40.0
1470,19211.10,-6.33,EXPANSION,1.79,40.0
1471,19196.03,-6.40,EXPANSION,1.78,40.0
1472,19168.96,-6.53,EXPANSION,1.77,40.0
1473,19177.55,-6.49,EXPANSION,1.79,40.0
1474,19145.64,-6.65,EXPANSION,1.75,40.0
1475,18889.67,-7.89,EXPANSION,1.54,40.0
1476,18859.57,-8.04,EXPANSION,1.51,40.0
1477,18792.96,-8.37,EXPANSION,1.45,40.0
1478,18711.29,-8.76,EXPANSION,1.37,40.0
1479,18710.10,-8.77,EXPANSION,1.36,40.0
1480,18681.58,-8.91,EXPANSION,1.36,40.0
1481,18732.51,-8.66,EXPANSION,1.40,40.0
1482,18677.11,-8.93,EXPANSION,1.39,40.0
1483,18606.91,-9.27,EXPANSION,1.33,40.0
1484,18669.67,-8.97,EXPANSION,1.34,40.0
1485,18738.43,-8.63,EXPANSION,1.34,40.0
1486,18727.40,-8.69,EXPANSION,1.33,40.0
1487,18694.13,-8.85,EXPANSION,1.31,40.0
1488,18697.94,-8.83,EXPANSION,1.35,40.0
1489,18606.29,-9.28,EXPANSION,1.28,40.0
1490,18748.26,-8.58,EXPANSION,1.33,40.0
1491,18822.53,-8.22,EXPANSION,1.38,40.0
1492,18865.56,-8.01,EXPANSION,1.41,40.0
1493,18868.53,-8.00,EXPANSION,1.41,40.0
1494,18865.41,-8.01,EXPANSION,1.41,40.0
1495,18856.87,-8.05,EXPANSION,1.39,40.0
1496,18892.90,-7.88,EXPANSION,1.39,40.0
1497,18843.96,-8.12,EXPANSION,1.38,40.0
1498,18878.29,-7.95,EXPANSION,1.43,40.0
1499,18816.31,-8.25,EXPANSION,1.34,40.0
1500,18819.52,-8.24,EXPANSION,1.34,40.0
1501,18868.30,-8.00,EXPANSION,1.37,40.0
1502,18922.56,-7.73,EXPANSION,1.42,40.0
1503,18869.11,-7.99,EXPANSION,1.36,40.0
1504,18756.06,-8.55,EXPANSION,1.29,40.0
1505,18795.39,-8.35,EXPANSION,1.31,40.0
1506,19121.43,-6.76,EXPANSION,1.48,40.0
1507,19235.81,-6.21,EXPANSION,1.56,40.0
1508,19292.41,-5.93,EXPANSION,1.59,40.0
1509,19270.43,-6.04,EXPANSION,1.54,40.0
1510,19272.94,-6.03,EXPANSION,1.52,40.0
1511,19257.89,-6.10,EXPANSION,1.49,40.0
1512,19212.82,-6.32,EXPANSION,1.50,40.0
1513,19414.04,-5.34,EXPANSION,1.55,0.0
1514,19431.84,-5.25,EXPANSION,1.52,0.0
1515,19406.98,-5.37,EXPANSION,1.62,0.0
1516,19646.15,-4.21,EXPANSION,1.72,0.0
1517,19601.06,-4.43,EXPANSION,1.71,0.0
1518,19590.97,-4.47,EXPANSION,1.76,0.0
1519,19568.42,-4.58,EXPANSION,1.81,0.0
1520,19374.99,-5.53,EXPANSION,1.69,0.0
1521,19377.55,-5.52,EXPANSION,1.69,0.0
1522,19448.57,-5.17,EXPANSION,1.74,0.0
1523,19303.91,-5.87,EXPANSION,1.70,0.0
1524,19318.43,-5.80,EXPANSION,1.65,0.0
1525,19274.00,-6.02,EXPANSION,1.66,0.0
1526,19256.81,-6.10,EXPANSION,1.71,0.0
1527,19305.27,-5.87,EXPANSION,1.73,0.0
1528,19323.10,-5.78,EXPANSION,1.72,0.0
1529,19331.31,-5.74,EXPANSION,1.73,0.0
1530,19211.79,-6.32,EXPANSION,1.59,0.0
1531,19197.34,-6.39,EXPANSION,1.55,0.0
1532,19064.86,-7.04,EXPANSION,1.40,0.0
1533,18867.53,-8.00,EXPANSION,1.29,0.0
1534,18755.79,-8.55,EXPANSION,1.11,0.0
1535,18790.53,-8.38,EXPANSION,1.10,0.0
1536,18671.87,-8.96,EXPANSION,1.03,0.0
1537,18832.51,-8.17,EXPANSION,1.11,0.0
1538,18844.62,-8.11,EXPANSION,1.08,0.0
1539,18969.10,-7.51,EXPANSION,1.14,0.0
1540,18946.05,-7.62,EXPANSION,1.11,0.0
1541,18922.98,-7.73,EXPANSION,1.23,0.0
1542,18860.61,-8.04,EXPANSION,1.18,0.0
1543,18812.26,-8.27,EXPANSION,1.16,0.0
1544,18685.88,-8.89,EXPANSION,1.07,0.0
1545,18653.67,-9.05,EXPANSION,1.01,0.0
1546,18732.45,-8.66,EXPANSION,1.09,0.0
1547,18845.57,-8.11,EXPANSION,1.21,0.0
1548,18995.75,-7.38,EXPANSION,1.24,0.0
1549,18998.86,-7.36,EXPANSION,1.24,0.0
