Día,Valor,Drawdown,Régimen
2138,34366.21,-8.75,EXPANSION
2139,33855.17,-10.11,EXPANSION
2140,33941.26,-9.88,EXPANSION
2141,34726.41,-7.80,EXPANSION
2142,34414.42,-8.63,EXPANSION
2143,34618.18,-8.09,EXPANSION
2144,34719.52,-7.82,EXPANSION
2145,34867.60,-7.42,EXPANSION
2146,35078.77,-6.86,EXPANSION
2147,35038.12,-6.97,EXPANSION
2148,35604.15,-5.47,EXPANSION
2149,35862.53,-4.78,EXPANSION
2150,35938.03,-4.58,EXPANSION
2151,35866.33,-4.77,EXPANSION
2152,35669.59,-5.29,EXPANSION
2153,35576.72,-5.54,EXPANSION
2154,35557.69,-5.59,EXPANSION
2155,35716.64,-5.17,EXPANSION
2156,35939.01,-4.58,EXPANSION
2157,35953.43,-4.54,EXPANSION
2158,36155.39,-4.00,EXPANSION
2159,36070.37,-4.23,EXPANSION
2160,36183.07,-3.93,EXPANSION
2161,36138.50,-4.05,EXPANSION
2162,36211.27,-3.86,EXPANSION
2163,35976.31,-4.48,EXPANSION
2164,36371.90,-3.43,EXPANSION
2165,36298.62,-3.62,EXPANSION
2166,36293.30,-3.64,EXPANSION
2167,36042.40,-4.30,EXPANSION
2168,35501.65,-5.74,EXPANSION
2169,35377.82,-6.07,EXPANSION
2170,35389.44,-6.04,EXPANSION
2171,35865.50,-4.77,EXPANSION
2172,35821.90,-4.89,EXPANSION
2173,35864.06,-4.78,EXPANSION
2174,36559.36,-2.93,EXPANSION
2175,36611.99,-2.79,EXPANSION
2176,36836.13,-2.20,EXPANSION
2177,36449.30,-3.22,EXPANSION
2178,37232.70,-1.14,EXPANSION
2179,37216.30,-1.19,EXPANSION
2180,37208.66,-1.21,EXPANSION
2181,37218.72,-1.18,EXPANSION
2182,37437.71,-0.60,EXPANSION
2183,37851.36,0.00,EXPANSION
2184,38225.22,0.00,EXPANSION
2185,38686.16,0.00,EXPANSION
2186,38677.53,-0.02,EXPANSION
2187,38871.22,0.00,EXPANSION
2188,38962.63,0.00,EXPANSION
2189,38476.07,-1.25,EXPANSION
2190,38139.46,-2.11,EXPANSION
2191,38099.56,-2.22,EXPANSION
2192,38315.60,-1.66,EXPANSION
2193,38353.08,-1.56,EXPANSION
2194,38454.20,-1.30,EXPANSION
2195,38566.45,-1.02,EXPANSION
2196,38722.16,-0.62,EXPANSION
2197,39268.95,0.00,EXPANSION
2198,38849.92,-1.07,EXPANSION
2199,38098.75,-2.98,EXPANSION
2200,38211.41,-2.69,EXPANSION
2201,38099.98,-2.98,EXPANSION
2202,36806.04,-6.27,EXPANSION
2203,36751.30,-6.41,EXPANSION
2204,37351.87,-4.88,EXPANSION
2205,37249.37,-5.14,EXPANSION
2206,36668.49,-6.62,EXPANSION
2207,36659.01,-6.65,EXPANSION
2208,36696.96,-6.55,EXPANSION
2209,36875.24,-6.10,EXPANSION
2210,35995.39,-8.34,EXPANSION
2211,35797.06,-8.84,EXPANSION
2212,36131.53,-7.99,EXPANSION
2213,36666.58,-6.63,EXPANSION
2214,36638.81,-6.70,EXPANSION
2215,36672.52,-6.61,EXPANSION
2216,36285.18,-7.60,EXPANSION
2217,36735.95,-6.45,EXPANSION
2218,36843.55,-6.18,EXPANSION
2219,37220.98,-5.22,EXPANSION
2220,36974.40,-5.84,EXPANSION
2221,37036.00,-5.69,EXPANSION
2222,37024.10,-5.72,EXPANSION
2223,37176.10,-5.33,EXPANSION
2224,37657.02,-4.10,EXPANSION
2225,38447.52,-2.09,EXPANSION
2226,38694.85,-1.46,EXPANSION
2227,38964.37,-0.78,EXPANSION
2228,38924.47,-0.88,EXPANSION
2229,38962.48,-0.78,EXPANSION
2230,39377.88,0.00,EXPANSION
2231,39806.24,0.00,EXPANSION
2232,40066.87,0.00,EXPANSION
2233,39746.57,-0.80,EXPANSION
2234,39518.50,-1.37,EXPANSION
2235,39559.55,-1.27,EXPANSION
2236,39532.75,-1.33,EXPANSION
2237,39983.80,-0.21,EXPANSION
2238,39794.46,-0.68,EXPANSION
2239,39243.64,-2.05,EXPANSION
2240,39623.30,-1.11,EXPANSION
2241,39545.49,-1.30,EXPANSION
2242,39526.12,-1.35,EXPANSION
2243,39493.41,-1.43,EXPANSION
2244,39811.59,-0.64,EXPANSION
2245,39981.51,-0.21,EXPANSION
2246,40527.29,0.00,EXPANSION
2247,40905.58,0.00,EXPANSION
2248,40911.05,0.00,EXPANSION
2249,40935.22,0.00,EXPANSION
2250,41042.82,0.00,EXPANSION
2251,41860.21,0.00,EXPANSION
2252,41813.48,-0.11,EXPANSION
2253,41039.64,-1.96,EXPANSION
2254,41538.05,-0.77,EXPANSION
2255,41706.18,-0.37,EXPANSION
2256,41724.51,-0.32,EXPANSION
2257,41782.52,-0.19,EXPANSION
2258,41500.66,-0.86,EXPANSION
2259,41181.55,-1.62,EXPANSION
2260,41088.82,-1.84,EXPANSION
2261,41090.66,-1.84,EXPANSION
2262,40909.82,-2.27,EXPANSION
2263,41009.63,-2.03,EXPANSION
2264,40949.94,-2.17,EXPANSION
2265,40139.05,-4.11,EXPANSION
2266,40386.03,-3.52,EXPANSION
2267,40371.05,-3.56,EXPANSION
2268,39958.62,-4.54,EXPANSION
2269,38913.49,-7.04,EXPANSION
2270,38928.19,-7.00,EXPANSION
2271,38956.27,-6.94,EXPANSION
2272,39576.48,-5.46,EXPANSION
2273,38825.12,-7.25,EXPANSION
2274,38481.27,-8.07,EXPANSION
2275,38858.67,-7.17,EXPANSION
2276,38266.98,-8.58,EXPANSION
2277,38215.97,-8.71,EXPANSION
2278,38218.09,-8.70,EXPANSION
2279,38288.66,-8.53,EXPANSION
2280,39523.01,-5.58,EXPANSION
2281,39536.17,-5.55,EXPANSION
2282,38928.85,-7.00,EXPANSION
2283,38979.94,-6.88,EXPANSION
2284,39008.35,-6.81,EXPANSION
2285,39017.79,-6.79,EXPANSION
2286,38388.47,-8.29,EXPANSION
2287,38048.35,-9.11,EXPANSION
2288,38959.65,-6.93,EXPANSION
2289,38388.70,-8.29,EXPANSION
2290,38089.13,-9.01,EXPANSION
2291,38097.79,-8.99,EXPANSION
2292,38095.92,-8.99,EXPANSION
2293,37663.37,-10.03,EXPANSION
2294,38647.91,-7.67,EXPANSION
2295,38866.74,-7.15,EXPANSION
2296,39188.46,-6.38,EXPANSION
2297,39188.93,-6.38,EXPANSION
2298,39184.02,-6.39,EXPANSION
2299,39188.81,-6.38,EXPANSION
2300,39874.20,-4.74,EXPANSION
2301,39415.29,-5.84,EXPANSION
2302,39294.36,-6.13,EXPANSION
2303,39210.18,-6.33,EXPANSION
2304,39236.79,-6.27,EXPANSION
2305,39255.79,-6.22,EXPANSION
2306,39251.23,-6.23,EXPANSION
2307,39753.75,-5.03,EXPANSION
2308,39761.36,-5.01,EXPANSION
2309,39061.54,-6.69,EXPANSION
2310,38719.43,-7.50,EXPANSION
2311,38683.76,-7.59,EXPANSION
2312,38686.43,-7.58,EXPANSION
2313,38689.10,-7.58,EXPANSION
2314,38578.18,-7.84,EXPANSION
2315,39175.75,-6.41,EXPANSION
2316,39433.49,-5.80,EXPANSION
2317,38671.44,-7.62,EXPANSION
2318,38776.87,-7.37,EXPANSION
2319,38778.01,-7.36,EXPANSION
2320,38777.08,-7.37,EXPANSION
2321,38764.46,-7.40,EXPANSION
2322,37808.31,-9.68,EXPANSION
2323,37777.04,-9.75,EXPANSION
2324,37313.43,-10.86,EXPANSION
2325,36388.09,-13.07,EXPANSION
2326,36364.95,-13.13,EXPANSION
2327,36385.97,-13.08,EXPANSION
2328,36490.36,-12.83,EXPANSION
2329,36053.02,-13.87,EXPANSION
2330,35704.34,-14.71,EXPANSION
2331,34740.58,-17.01,CONTRACTION
2332,35328.31,-15.60,CONTRACTION
2333,35335.42,-15.59,CONTRACTION
2334,35331.03,-15.60,CONTRACTION
2335,36339.01,-13.19,CONTRACTION
2336,36547.74,-12.69,CONTRACTION
2337,36824.68,-12.03,CONTRACTION
2338,35878.20,-14.29,CONTRACTION
2339,36137.85,-13.67,CONTRACTION
2340,36136.74,-13.67,CONTRACTION
2341,36154.95,-13.63,CONTRACTION
2342,36180.12,-13.57,CONTRACTION
2343,36521.01,-12.75,CONTRACTION
2344,37279.37,-10.94,CONTRACTION
2345,36640.63,-12.47,CONTRACTION
2346,35915.41,-14.20,CONTRACTION
2347,35912.43,-14.21,CONTRACTION
2348,35911.58,-14.21,CONTRACTION
2349,35839.91,-14.38,CONTRACTION
2350,36640.68,-12.47,CONTRACTION
2351,36750.26,-12.21,CONTRACTION
2352,36038.63,-13.91,CONTRACTION
2353,35737.58,-14.63,CONTRACTION
2354,35739.33,-14.62,CONTRACTION
2355,35706.94,-14.70,CONTRACTION
2356,35679.84,-14.76,CONTRACTION
2357,35429.71,-15.36,CONTRACTION
2358,34953.92,-16.50,CONTRACTION
2359,35421.55,-15.38,CONTRACTION
2360,35958.26,-14.10,CONTRACTION
2361,35956.11,-14.10,CONTRACTION
2362,35928.51,-14.17,CONTRACTION
2363,36063.87,-13.85,CONTRACTION
2364,35709.18,-14.69,CONTRACTION
2365,36139.52,-13.67,CONTRACTION
2366,35760.90,-14.57,CONTRACTION
2367,35274.03,-15.73,CONTRACTION
2368,35279.12,-15.72,CONTRACTION
2369,35260.24,-15.77,CONTRACTION
2370,34367.18,-17.90,CONTRACTION
2371,34651.50,-17.22,CONTRACTION
2372,35475.05,-15.25,CONTRACTION
2373,35083.99,-16.19,CONTRACTION
2374,34466.30,-17.66,CONTRACTION
2375,34468.39,-17.66,CONTRACTION
2376,34448.30,-17.71,CONTRACTION
2377,33761.75,-19.35,CONTRACTION
2378,34230.86,-18.23,CONTRACTION
2379,35554.40,-15.06,CONTRACTION
2380,35866.79,-14.32,CONTRACTION
2381,36306.17,-13.27,CONTRACTION
2382,36313.44,-13.25,CONTRACTION
2383,36295.99,-13.29,CONTRACTION
2384,36239.61,-13.43,CONTRACTION
2385,36602.72,-12.56,CONTRACTION
2386,36270.92,-13.35,CONTRACTION
2387,36985.18,-11.65,CONTRACTION
2388,36868.97,-11.92,CONTRACTION
2389,36871.68,-11.92,CONTRACTION
2390,36913.02,-11.82,CONTRACTION
2391,36978.90,-11.66,CONTRACTION
2392,37512.16,-10.39,CONTRACTION
2393,37217.83,-11.09,CONTRACTION
2394,36434.18,-12.96,EXPANSION
2395,36467.26,-12.88,EXPANSION
2396,36420.80,-12.99,EXPANSION
2397,36487.11,-12.84,EXPANSION
2398,36815.93,-12.05,EXPANSION
2399,36119.94,-13.71,EXPANSION
2400,35546.03,-15.08,EXPANSION
2401,35895.63,-14.25,EXPANSION
2402,35619.45,-14.91,EXPANSION
2403,35678.95,-14.77,EXPANSION
2404,35610.51,-14.93,EXPANSION
2405,34888.25,-16.66,EXPANSION
2406,34936.13,-16.54,EXPANSION
2407,35605.35,-14.94,EXPANSION
2408,34990.61,-16.41,EXPANSION
2409,35067.95,-16.23,EXPANSION
2410,35052.02,-16.26,EXPANSION
2411,34964.38,-16.47,EXPANSION
2412,35021.67,-16.34,EXPANSION
2413,35268.12,-15.75,EXPANSION
2414,35333.10,-15.59,EXPANSION
2415,34362.56,-17.91,EXPANSION
2416,33613.32,-19.70,EXPANSION
2417,33582.68,-19.77,EXPANSION
2418,33580.56,-19.78,EXPANSION
2419,33638.22,-19.64,EXPANSION
2420,32669.63,-21.96,EXPANSION
2421,32825.77,-21.58,EXPANSION
2422,33581.08,-19.78,EXPANSION
2423,32753.89,-21.75,EXPANSION
2424,32645.43,-22.01,EXPANSION
2425,32738.70,-21.79,EXPANSION
2426,32849.69,-21.53,EXPANSION
2427,32943.64,-21.30,EXPANSION
2428,33878.00,-19.07,EXPANSION
2429,32320.07,-22.79,EXPANSION
2430,31958.48,-23.65,EXPANSION
2431,31890.21,-23.82,EXPANSION
2432,31705.08,-24.26,EXPANSION
2433,30089.06,-28.12,EXPANSION
2434,30341.52,-27.52,EXPANSION
2435,29581.18,-29.33,EXPANSION
2436,29424.88,-29.71,EXPANSION
2437,30308.18,-27.60,EXPANSION
2438,30429.15,-27.31,EXPANSION
2439,30603.00,-26.89,EXPANSION
2440,30335.14,-27.53,EXPANSION
2441,31086.63,-25.74,EXPANSION
2442,29893.30,-28.59,EXPANSION
2443,30274.26,-27.68,EXPANSION
2444,30174.59,-27.92,EXPANSION
2445,30208.76,-27.83,EXPANSION
2446,30339.48,-27.52,EXPANSION
2447,30519.67,-27.09,EXPANSION
2448,30226.76,-27.79,EXPANSION
2449,30439.54,-27.28,EXPANSION
2450,30947.55,-26.07,EXPANSION
2451,31427.89,-24.92,EXPANSION
2452,31457.26,-24.85,EXPANSION
2453,31555.68,-24.62,EXPANSION
2454,31904.80,-23.78,EXPANSION
2455,31811.17,-24.01,EXPANSION
2456,31278.62,-25.28,EXPANSION
2457,31646.64,-24.40,EXPANSION
2458,31077.69,-25.76,EXPANSION
2459,31081.81,-25.75,EXPANSION
2460,31084.16,-25.74,EXPANSION
2461,31177.79,-25.52,EXPANSION
2462,31460.37,-24.84,EXPANSION
2463,31289.19,-25.25,EXPANSION
2464,30657.80,-26.76,EXPANSION
2465,30137.56,-28.00,EXPANSION
2466,30114.63,-28.06,EXPANSION
2467,30062.67,-28.18,EXPANSION
2468,28750.02,-31.32,EXPANSION
2469,28737.21,-31.35,EXPANSION
2470,29198.34,-30.25,EXPANSION
2471,28357.89,-32.26,EXPANSION
2472,28401.37,-32.15,EXPANSION
2473,28339.61,-32.30,EXPANSION
2474,28409.67,-32.13,EXPANSION
2475,28411.63,-32.13,EXPANSION
2476,28850.25,-31.08,EXPANSION
2477,28622.85,-31.62,EXPANSION
2478,28776.63,-31.26,EXPANSION
2479,29496.52,-29.54,EXPANSION
2480,29508.04,-29.51,EXPANSION
2481,29488.08,-29.56,EXPANSION
2482,29426.27,-29.70,EXPANSION
2483,28957.27,-30.82,EXPANSION
2484,28829.68,-31.13,EXPANSION
2485,28598.99,-31.68,EXPANSION
2486,28535.18,-31.83,EXPANSION
2487,28533.95,-31.84,EXPANSION
2488,28536.43,-31.83,EXPANSION
2489,28578.73,-31.73,EXPANSION
2490,28467.29,-31.99,EXPANSION
2491,28409.53,-32.13,EXPANSION
2492,28984.63,-30.76,EXPANSION
2493,29015.34,-30.69,EXPANSION
2494,29009.66,-30.70,EXPANSION
2495,28979.56,-30.77,EXPANSION
2496,28452.28,-32.03,EXPANSION
2497,28243.56,-32.53,EXPANSION
2498,28285.87,-32.43,EXPANSION
2499,28230.82,-32.56,EXPANSION
2500,28530.04,-31.84,EXPANSION
2501,28544.88,-31.81,EXPANSION
2502,28527.93,-31.85,EXPANSION
2503,28571.03,-31.75,EXPANSION
2504,29220.03,-30.20,EXPANSION
2505,29344.26,-29.90,EXPANSION
2506,29652.40,-29.16,EXPANSION
2507,29322.44,-29.95,EXPANSION
2508,29312.58,-29.98,EXPANSION
2509,29318.32,-29.96,EXPANSION
2510,29250.68,-30.12,EXPANSION
2511,28966.55,-30.80,EXPANSION
2512,29793.19,-28.83,EXPANSION
2513,30147.00,-27.98,EXPANSION
2514,30323.14,-27.56,EXPANSION
2515,30317.35,-27.57,EXPANSION
2516,30304.82,-27.60,EXPANSION
2517,30235.95,-27.77,EXPANSION
2518,30071.21,-28.16,EXPANSION
2519,30413.95,-27.34,EXPANSION
2520,30316.11,-27.58,EXPANSION
2521,30227.79,-27.79,EXPANSION
2522,30215.06,-27.82,EXPANSION
2523,30223.50,-27.80,EXPANSION
2524,30283.59,-27.66,EXPANSION
2525,30004.20,-28.32,EXPANSION
2526,30521.31,-27.09,EXPANSION
2527,30479.98,-27.19,EXPANSION
2528,30908.64,-26.16,EXPANSION
2529,30909.44,-26.16,EXPANSION
2530,30905.48,-26.17,EXPANSION
2531,30801.08,-26.42,EXPANSION
2532,30758.20,-26.52,EXPANSION
2533,30439.95,-27.28,EXPANSION
2534,30459.47,-27.24,EXPANSION
2535,29893.90,-28.59,EXPANSION
2536,29906.25,-28.56,EXPANSION
2537,29921.80,-28.52,EXPANSION
2538,29476.26,-29.58,EXPANSION
2539,29609.22,-29.27,EXPANSION
2540,29834.36,-28.73,EXPANSION
2541,30293.22,-27.63,EXPANSION
2542,29434.50,-29.68,EXPANSION
2543,29425.02,-29.71,EXPANSION
2544,29406.37,-29.75,EXPANSION
2545,29366.69,-29.85,EXPANSION
2546,29067.47,-30.56,EXPANSION
2547,28952.37,-30.84,EXPANSION
2548,28735.87,-31.35,EXPANSION
2549,28579.48,-31.73,EXPANSION
2550,28573.59,-31.74,EXPANSION
2551,28580.25,-31.72,EXPANSION
2552,28572.80,-31.74,EXPANSION
2553,28382.66,-32.20,EXPANSION
2554,28777.15,-31.25,EXPANSION
2555,28852.21,-31.07,EXPANSION
2556,29341.64,-29.91,EXPANSION
2557,29353.92,-29.88,EXPANSION
2558,29357.51,-29.87,EXPANSION
2559,29604.70,-29.28,EXPANSION
2560,28500.52,-31.92,EXPANSION
2561,28594.66,-31.69,EXPANSION
2562,28115.76,-32.83,EXPANSION
2563,28000.91,-33.11,EXPANSION
2564,28015.94,-33.07,EXPANSION
2565,27986.48,-33.14,EXPANSION
2566,28112.80,-32.84,EXPANSION
2567,27836.33,-33.50,EXPANSION
2568,27515.85,-34.27,EXPANSION
2569,27327.91,-34.72,EXPANSION
2570,26771.39,-36.05,EXPANSION
2571,26756.44,-36.08,EXPANSION
2572,26750.74,-36.10,EXPANSION
2573,26490.65,-36.72,EXPANSION
2574,26558.88,-36.55,EXPANSION
2575,27052.86,-35.37,EXPANSION
2576,26575.20,-36.51,EXPANSION
2577,26345.07,-37.06,EXPANSION
2578,26340.22,-37.08,EXPANSION
2579,26329.30,-37.10,EXPANSION
2580,26985.84,-35.53,EXPANSION
2581,27756.54,-33.69,EXPANSION
2582,27727.33,-33.76,EXPANSION
2583,27150.99,-35.14,CONTRACTION
2584,26514.97,-36.66,CONTRACTION
2585,26510.22,-36.67,CONTRACTION
2586,26511.32,-36.67,CONTRACTION
2587,25977.38,-37.94,CONTRACTION
2588,25791.72,-38.39,CONTRACTION
2589,25720.10,-38.56,CONTRACTION
2590,26019.34,-37.84,CONTRACTION
2591,25375.64,-39.38,CONTRACTION
2592,25371.45,-39.39,CONTRACTION
2593,25378.61,-39.37,CONTRACTION
2594,26045.72,-37.78,CONTRACTION
2595,26177.73,-37.46,CONTRACTION
2596,25878.44,-38.18,CONTRACTION
2597,25899.53,-38.13,CONTRACTION
2598,26485.65,-36.73,CONTRACTION
2599,26486.97,-36.73,CONTRACTION
2600,26500.25,-36.69,CONTRACTION
2601,26286.84,-37.20,CONTRACTION
2602,26676.72,-36.27,CONTRACTION
2603,26840.09,-35.88,CONTRACTION
2604,26547.30,-36.58,CONTRACTION
2605,26762.79,-36.07,CONTRACTION
2606,26770.57,-36.05,CONTRACTION
2607,26764.26,-36.06,CONTRACTION
2608,26468.61,-36.77,CONTRACTION
2609,26634.72,-36.37,CONTRACTION
2610,26089.01,-37.68,CONTRACTION
2611,25998.43,-37.89,CONTRACTION
2612,26769.12,-36.05,CONTRACTION
2613,26773.72,-36.04,CONTRACTION
2614,26761.69,-36.07,CONTRACTION
2615,26994.29,-35.51,CONTRACTION
2616,27283.99,-34.82,CONTRACTION
2617,26568.53,-36.53,CONTRACTION
2618,28004.41,-33.10,CONTRACTION
2619,28508.55,-31.90,CONTRACTION
2620,28498.00,-31.92,CONTRACTION
2621,28477.70,-31.97,CONTRACTION
2622,28307.53,-32.38,CONTRACTION
2623,28685.56,-31.47,CONTRACTION
2624,28158.25,-32.73,CONTRACTION
2625,28051.08,-32.99,CONTRACTION
2626,28013.64,-33.08,CONTRACTION
2627,28014.26,-33.08,CONTRACTION
2628,27995.38,-33.12,CONTRACTION
2629,27647.41,-33.95,CONTRACTION
2630,28020.23,-33.06,CONTRACTION
2631,28285.54,-32.43,CONTRACTION
2632,28285.26,-32.43,CONTRACTION
2633,28194.94,-32.65,CONTRACTION
2634,28192.30,-32.65,CONTRACTION
2635,28191.40,-32.65,CONTRACTION
2636,27756.36,-33.69,CONTRACTION
2637,27961.52,-33.20,CONTRACTION
2638,28922.98,-30.91,CONTRACTION
2639,28864.36,-31.05,CONTRACTION
2640,28848.44,-31.08,CONTRACTION
2641,28840.27,-31.10,CONTRACTION
2642,28850.44,-31.08,CONTRACTION
2643,28244.96,-32.53,CONTRACTION
2644,27933.55,-33.27,CONTRACTION
2645,27905.87,-33.34,CONTRACTION
2646,27903.60,-33.34,EXPANSION
2647,27763.75,-33.68,EXPANSION
2648,27763.50,-33.68,EXPANSION
2649,27762.12,-33.68,EXPANSION
2650,27885.45,-33.38,EXPANSION
2651,28211.61,-32.61,EXPANSION
2652,28104.10,-32.86,EXPANSION
2653,27417.35,-34.50,EXPANSION
2654,27353.80,-34.65,EXPANSION
2655,27362.25,-34.63,EXPANSION
2656,27360.14,-34.64,EXPANSION
2657,27159.92,-35.12,EXPANSION
2658,27309.88,-34.76,EXPANSION
2659,27599.24,-34.07,EXPANSION
2660,27159.58,-35.12,EXPANSION
2661,27236.64,-34.93,EXPANSION
2662,27239.50,-34.93,EXPANSION
2663,27239.18,-34.93,EXPANSION
2664,27243.56,-34.92,EXPANSION
2665,27314.06,-34.75,EXPANSION
2666,26982.34,-35.54,EXPANSION
2667,27415.69,-34.51,EXPANSION
2668,27326.13,-34.72,EXPANSION
2669,27322.97,-34.73,EXPANSION
2670,27327.44,-34.72,EXPANSION
2671,27331.06,-34.71,EXPANSION
2672,27384.39,-34.58,EXPANSION
2673,27785.90,-33.62,EXPANSION
2674,27518.84,-34.26,EXPANSION
2675,28216.30,-32.59,EXPANSION
2676,28216.48,-32.59,EXPANSION
2677,28224.36,-32.57,EXPANSION
2678,28396.13,-32.16,EXPANSION
2679,28612.56,-31.65,EXPANSION
2680,28839.83,-31.10,EXPANSION
2681,29103.87,-30.47,EXPANSION
2682,29351.05,-29.88,EXPANSION
2683,29405.81,-29.75,EXPANSION
2684,29401.15,-29.76,EXPANSION
2685,29415.31,-29.73,EXPANSION
2686,29311.82,-29.98,EXPANSION
2687,29034.92,-30.64,EXPANSION
2688,29107.85,-30.46,EXPANSION
2689,29614.89,-29.25,EXPANSION
2690,29619.49,-29.24,EXPANSION
2691,29616.90,-29.25,EXPANSION
2692,29989.11,-28.36,EXPANSION
2693,29985.93,-28.37,EXPANSION
2694,30047.21,-28.22,EXPANSION
2695,30225.64,-27.79,EXPANSION
2696,30251.20,-27.73,EXPANSION
2697,30249.03,-27.74,EXPANSION
2698,30283.03,-27.66,EXPANSION
2699,29856.91,-28.67,EXPANSION
2700,30061.08,-28.19,EXPANSION
2701,30580.25,-26.95,EXPANSION
2702,30661.44,-26.75,EXPANSION
2703,30071.70,-28.16,EXPANSION
2704,30066.45,-28.17,EXPANSION
2705,30049.57,-28.21,EXPANSION
2706,29787.01,-28.84,EXPANSION
2707,30109.24,-28.07,EXPANSION
2708,29880.50,-28.62,EXPANSION
2709,29439.25,-29.67,EXPANSION
2710,29341.35,-29.91,EXPANSION
2711,29352.55,-29.88,EXPANSION
2712,29348.37,-29.89,EXPANSION
2713,29549.13,-29.41,EXPANSION
2714,29663.14,-29.14,EXPANSION
2715,29674.68,-29.11,EXPANSION
2716,29371.04,-29.84,EXPANSION
2717,29260.39,-30.10,EXPANSION
2718,29263.78,-30.09,EXPANSION
2719,29249.77,-30.13,EXPANSION
2720,29272.45,-30.07,EXPANSION
2721,28761.61,-31.29,EXPANSION
2722,28642.34,-31.58,EXPANSION
2723,28857.23,-31.06,EXPANSION
2724,28420.77,-32.11,EXPANSION
2725,28419.72,-32.11,EXPANSION
2726,28437.51,-32.07,EXPANSION
2727,28556.18,-31.78,EXPANSION
2728,28497.17,-31.92,EXPANSION
2729,28688.25,-31.47,EXPANSION
2730,28802.81,-31.19,EXPANSION
2731,29131.61,-30.41,EXPANSION
2732,29131.15,-30.41,EXPANSION
2733,29135.18,-30.40,EXPANSION
2734,29003.62,-30.71,EXPANSION
2735,28537.70,-31.83,EXPANSION
2736,28636.17,-31.59,EXPANSION
2737,28263.38,-32.48,EXPANSION
2738,28120.48,-32.82,EXPANSION
2739,28143.80,-32.77,EXPANSION
2740,28222.36,-32.58,EXPANSION
2741,28506.31,-31.90,EXPANSION
2742,28754.59,-31.31,EXPANSION
2743,28578.14,-31.73,EXPANSION
2744,29053.69,-30.59,EXPANSION
2745,29245.33,-30.14,EXPANSION
2746,29226.96,-30.18,EXPANSION
2747,29270.69,-30.08,EXPANSION
2748,29389.41,-29.79,EXPANSION
2749,29497.99,-29.53,EXPANSION
2750,29394.72,-29.78,EXPANSION
2751,29743.77,-28.95,EXPANSION
2752,29604.49,-29.28,EXPANSION
2753,29604.55,-29.28,EXPANSION
2754,29624.78,-29.23,EXPANSION
2755,29453.36,-29.64,EXPANSION
2756,29592.76,-29.31,EXPANSION
2757,29892.47,-28.59,EXPANSION
2758,30159.15,-27.95,EXPANSION
2759,30319.45,-27.57,EXPANSION
2760,30316.75,-27.58,EXPANSION
2761,30308.25,-27.60,EXPANSION
2762,30365.54,-27.46,EXPANSION
2763,30353.22,-27.49,EXPANSION
2764,30149.56,-27.98,EXPANSION
2765,30162.83,-27.94,EXPANSION
2766,30158.05,-27.96,EXPANSION
2767,30158.94,-27.95,EXPANSION
2768,30174.57,-27.92,EXPANSION
2769,30249.38,-27.74,EXPANSION
2770,30360.93,-27.47,EXPANSION
2771,30228.39,-27.79,EXPANSION
2772,30313.75,-27.58,EXPANSION
2773,30173.65,-27.92,EXPANSION
2774,30146.11,-27.98,EXPANSION
2775,30145.59,-27.99,EXPANSION
2776,29994.73,-28.35,EXPANSION
2777,30190.91,-27.88,EXPANSION
2778,29781.54,-28.85,EXPANSION
2779,29655.58,-29.16,EXPANSION
2780,29332.47,-29.93,EXPANSION
2781,29429.21,-29.70,EXPANSION
2782,29389.40,-29.79,EXPANSION
2783,29356.55,-29.87,EXPANSION
2784,29147.42,-30.37,EXPANSION
2785,29183.98,-30.28,EXPANSION
2786,29722.14,-29.00,EXPANSION
2787,29914.74,-28.54,EXPANSION
2788,29899.17,-28.57,EXPANSION
2789,29902.63,-28.57,EXPANSION
2790,29675.39,-29.11,EXPANSION
2791,29646.02,-29.18,EXPANSION
2792,29637.36,-29.20,EXPANSION
2793,29612.18,-29.26,EXPANSION
2794,30040.07,-28.24,EXPANSION
2795,29933.47,-28.49,EXPANSION
2796,29855.98,-28.68,EXPANSION
2797,29778.10,-28.86,EXPANSION
2798,29707.90,-29.03,EXPANSION
2799,29814.28,-28.78,EXPANSION
2800,29552.19,-29.40,EXPANSION
2801,29439.39,-29.67,EXPANSION
2802,29435.57,-29.68,EXPANSION
2803,29462.37,-29.62,EXPANSION
2804,29763.88,-28.90,EXPANSION
2805,29554.86,-29.40,EXPANSION
2806,29865.58,-28.65,EXPANSION
2807,29948.71,-28.46,EXPANSION
2808,29972.87,-28.40,EXPANSION
2809,30017.28,-28.29,EXPANSION
2810,29948.10,-28.46,EXPANSION
2811,30065.72,-28.18,EXPANSION
2812,29868.91,-28.65,EXPANSION
2813,29479.00,-29.58,EXPANSION
2814,29952.71,-28.45,EXPANSION
2815,30483.22,-27.18,EXPANSION
2816,30511.52,-27.11,EXPANSION
2817,30741.56,-26.56,EXPANSION
2818,30679.67,-26.71,EXPANSION
2819,30639.27,-26.81,EXPANSION
2820,30390.60,-27.40,EXPANSION
2821,30716.02,-26.62,EXPANSION
2822,30922.85,-26.13,EXPANSION
2823,30889.91,-26.21,EXPANSION
2824,30898.25,-26.19,EXPANSION
2825,30621.30,-26.85,EXPANSION
2826,31006.21,-25.93,EXPANSION
2827,30606.17,-26.88,EXPANSION
2828,30909.51,-26.16,EXPANSION
2829,30956.34,-26.05,EXPANSION
2830,30833.95,-26.34,EXPANSION
