ticker,entry_date,exit_date,entry_price,exit_price,return_pct,pnl_eur,reason
EBAY,2021-02-08,2021-02-23,57.02,55.38,-3.02,-30.15,SL
EBAY,2021-02-24,2021-02-24,55.55,55.42,-0.38,-3.78,SL
EBAY,2021-07-23,2021-07-30,66.10,63.21,-4.52,-45.18,SL
EBAY,2021-10-21,2021-10-22,69.43,72.32,4.01,40.12,TP
EBAY,2022-11-07,2022-11-10,37.69,41.01,8.66,86.58,TP
EBAY,2022-12-27,2023-01-06,37.63,40.76,8.15,81.49,TP
EBAY,2023-01-26,2023-02-23,46.41,42.55,-8.46,-84.60,OB_Inv
EBAY,2023-07-18,2023-07-19,44.53,46.32,3.88,38.80,TP
EBAY,2023-12-12,2023-12-12,40.11,39.51,-1.64,-16.43,SL
EBAY,2024-02-20,2024-02-28,41.29,45.19,9.29,92.88,TP
EBAY,2024-03-04,2024-03-05,46.27,48.36,4.36,43.64,TP
EBAY,2024-03-12,2024-04-16,49.94,48.51,-3.01,-30.11,OB_Inv
EBAY,2024-05-31,2024-08-01,51.52,54.32,5.29,52.93,TP
EBAY,2024-09-03,2024-09-12,57.42,60.49,5.20,52.04,TP
EBAY,2024-12-05,2024-12-30,61.94,59.68,-3.80,-38.01,SL
EBAY,2025-01-03,2025-01-08,61.21,64.31,4.91,49.09,TP
EEM,2021-01-06,2021-01-13,46.78,48.48,3.46,34.64,TP
EEM,2021-01-25,2021-01-27,49.97,48.06,-3.98,-39.76,OB_Inv
EEM,2022-11-18,2022-11-18,34.71,34.64,-0.34,-3.45,SL
EEM,2023-01-12,2023-01-23,37.78,38.90,2.83,28.30,TP
EEM,2023-02-02,2023-02-03,38.68,37.77,-2.51,-25.14,OB_Inv
EEM,2023-06-15,2023-06-20,38.03,37.32,-2.01,-20.11,OB_Inv
EEM,2023-07-27,2023-07-27,38.62,38.30,-0.98,-9.77,SL
EEM,2023-11-15,2024-01-10,36.96,36.91,-0.27,-2.72,SL
EEM,2024-09-12,2024-09-24,40.47,43.43,7.16,71.59,TP
EEM,2025-02-05,2025-02-12,41.78,42.50,1.57,15.65,TP
EEM,2025-03-03,2025-03-17,42.22,43.83,3.66,36.65,TP
EEM,2025-04-01,2025-04-03,42.40,41.74,-1.71,-17.08,OB_Inv
EEM,2025-05-14,2025-05-30,45.08,44.22,-2.07,-20.68,OB_Inv
EEM,2025-07-17,2025-07-18,47.91,48.37,0.80,8.01,TP
EEM,2025-07-28,2025-07-30,48.34,47.90,-1.06,-10.63,OB_Inv
EEM,2025-08-25,2025-08-27,49.57,48.95,-1.40,-13.97,OB_Inv
EEM,2025-11-10,2025-11-18,54.22,53.00,-2.39,-23.93,OB_Inv
ELV,2020-01-09,2020-01-13,280.93,270.81,-3.75,-37.53,OB_Inv
ELV,2020-06-08,2020-06-08,262.30,272.92,3.90,38.99,TP
ELV,2020-06-09,2020-06-11,275.68,243.09,-11.97,-119.70,OB_Inv
ELV,2020-07-30,2020-09-10,254.01,240.55,-5.45,-54.50,OB_Inv
ELV,2020-11-11,2020-11-18,304.50,297.30,-2.52,-25.15,OB_Inv
ELV,2021-01-07,2021-01-22,304.31,290.51,-4.68,-46.85,OB_Inv
ELV,2021-03-19,2021-03-29,326.87,348.52,6.47,64.72,TP
ELV,2021-04-08,2021-04-08,325.69,327.50,0.41,4.06,TP
ELV,2021-04-09,2021-04-15,329.15,337.90,2.51,25.08,TP
ELV,2021-06-11,2021-06-17,358.35,351.63,-2.03,-20.25,OB_Inv
ELV,2021-09-03,2021-09-10,356.27,333.75,-6.47,-64.71,OB_Inv
ELV,2022-02-09,2022-02-11,441.86,419.31,-5.25,-52.52,OB_Inv
ELV,2022-03-11,2022-04-08,444.76,487.12,9.37,93.74,TP
ELV,2022-04-26,2022-05-02,473.28,459.41,-3.08,-30.81,SL
ELV,2022-05-05,2022-05-09,479.78,460.83,-4.10,-40.99,OB_Inv
ELV,2022-11-08,2022-11-09,502.35,490.72,-2.46,-24.64,OB_Inv
ELV,2023-02-01,2023-02-02,472.06,454.47,-3.88,-38.77,OB_Inv
ELV,2023-10-17,2023-10-20,442.37,433.47,-2.16,-21.63,OB_Inv
ELV,2023-12-13,2023-12-14,462.43,454.92,-1.77,-17.73,SL
ELV,2025-01-14,2025-01-16,379.83,368.76,-3.06,-30.65,SL
ELV,2025-01-28,2025-01-29,398.31,388.71,-2.56,-25.59,OB_Inv
ELV,2025-03-14,2025-03-17,406.45,420.88,3.40,34.00,TP
ELV,2025-09-30,2025-10-01,314.35,327.61,4.07,40.69,TP
ELV,2025-11-05,2025-11-05,310.29,307.60,-1.02,-10.17,SL
ELV,2025-11-06,2025-11-07,313.32,307.61,-1.98,-19.75,SL
EQR,2020-01-31,2020-02-27,65.81,61.48,-6.73,-67.34,OB_Inv
EQR,2020-04-27,2020-05-01,51.33,49.32,-4.07,-40.67,OB_Inv
EQR,2020-05-05,2020-05-05,50.03,49.13,-1.94,-19.40,SL
EQR,2020-06-12,2020-06-19,50.50,47.62,-5.86,-58.61,OB_Inv
EQR,2021-01-29,2021-02-01,50.52,49.47,-2.23,-22.32,SL
EQR,2021-02-02,2021-02-08,50.88,53.69,5.38,53.79,TP
EQR,2021-03-23,2021-03-24,59.04,57.66,-2.50,-24.98,SL
EQR,2021-03-25,2021-03-26,58.23,59.38,1.82,18.22,TP
EQR,2021-06-11,2021-06-17,66.58,64.84,-2.76,-27.59,SL
EQR,2021-07-21,2021-08-10,70.61,68.17,-3.60,-35.96,OB_Inv
EQR,2021-10-05,2021-10-06,69.76,68.01,-2.65,-26.47,SL
EQR,2021-10-07,2021-12-01,70.27,69.41,-1.36,-13.62,SL
EQR,2021-12-16,2021-12-20,75.28,72.55,-3.78,-37.83,OB_Inv
EQR,2022-04-13,2022-04-27,76.81,73.01,-5.10,-50.96,OB_Inv
EQR,2022-08-05,2022-08-05,63.80,63.53,-0.58,-5.76,SL
EQR,2022-08-08,2022-08-10,64.70,67.03,3.45,34.51,TP
EQR,2022-08-25,2022-08-30,65.92,63.07,-4.48,-44.84,OB_Inv
EQR,2022-12-01,2022-12-06,56.31,53.27,-5.55,-55.47,OB_Inv
EQR,2023-06-14,2023-06-21,58.37,57.84,-1.04,-10.43,OB_Inv
EQR,2023-07-07,2023-07-12,59.49,61.12,2.58,25.82,TP
EQR,2023-12-04,2023-12-14,52.34,55.27,5.44,54.38,TP
EQR,2024-02-14,2024-02-15,53.13,54.59,2.59,25.86,TP
EQR,2024-03-18,2024-03-19,57.58,56.73,-1.62,-16.23,OB_Inv
EQR,2024-05-03,2024-05-28,61.12,59.48,-2.83,-28.30,SL
EQR,2024-08-02,2024-08-05,65.66,64.38,-2.11,-21.06,OB_Inv
EQR,2024-08-07,2024-09-12,66.78,72.04,7.73,77.26,TP
EQR,2024-10-01,2024-10-01,70.28,69.02,-1.96,-19.55,SL
EQR,2024-10-03,2024-10-03,69.33,69.02,-0.59,-5.94,SL
EQR,2025-02-28,2025-03-05,70.40,68.82,-2.39,-23.94,SL
EQR,2025-12-11,2025-12-24,59.47,61.36,3.02,30.25,TP
ESS,2020-01-24,2020-01-24,250.15,247.17,-1.34,-13.44,SL
ESS,2021-01-19,2021-02-10,200.79,219.63,9.23,92.33,TP
ESS,2021-02-11,2021-05-05,221.78,235.17,5.89,58.89,SL
ESS,2021-06-08,2021-06-18,259.70,251.80,-3.19,-31.92,OB_Inv
ESS,2021-07-21,2021-08-05,278.98,270.96,-3.03,-30.26,SL
ESS,2021-08-09,2021-08-09,274.17,270.95,-1.32,-13.24,SL
ESS,2021-10-21,2021-10-21,282.00,281.51,-0.32,-3.23,SL
ESS,2021-10-22,2021-10-26,283.00,285.95,0.89,8.93,TP
ESS,2021-10-27,2021-11-01,287.80,283.01,-1.81,-18.15,SL
ESS,2021-11-26,2021-11-26,298.60,292.00,-2.36,-23.62,SL
ESS,2022-03-11,2022-03-11,293.00,286.00,-2.54,-25.41,SL
ESS,2022-12-01,2022-12-06,195.51,184.22,-5.92,-59.22,OB_Inv
ESS,2023-02-01,2023-02-02,198.41,209.37,5.38,53.75,TP
ESS,2023-02-09,2023-02-24,208.36,202.34,-3.04,-30.41,OB_Inv
ESS,2023-05-19,2023-05-26,188.86,183.12,-3.19,-31.90,SL
ESS,2023-05-30,2023-06-02,189.53,202.37,6.62,66.24,TP
ESS,2023-07-14,2023-07-18,219.16,216.04,-1.58,-15.76,OB_Inv
ESS,2023-07-20,2023-07-20,218.34,216.18,-1.14,-11.39,SL
ESS,2023-07-21,2023-07-25,220.28,216.02,-2.08,-20.85,OB_Inv
ESS,2024-03-18,2024-03-19,220.75,217.08,-1.81,-18.12,OB_Inv
ESS,2024-05-03,2024-05-29,234.97,234.93,-0.17,-1.70,SL
ESS,2024-06-14,2024-06-18,255.31,263.00,2.86,28.63,TP
ESS,2024-06-28,2024-07-17,256.17,265.60,3.53,35.31,TP
ESS,2024-07-23,2024-07-25,271.98,264.99,-2.72,-27.17,OB_Inv
ESS,2024-08-30,2024-09-04,279.93,286.20,2.09,20.89,TP
ESS,2025-06-13,2025-06-13,275.61,274.21,-0.66,-6.59,SL
ESS,2025-07-30,2025-07-30,276.36,273.66,-1.13,-11.25,SL
EXPD,2020-01-21,2020-01-21,70.94,70.62,-0.59,-5.94,SL
EXPD,2020-06-16,2020-07-29,70.64,77.60,9.69,96.93,TP
EXPD,2020-08-03,2020-08-04,78.79,81.77,3.63,36.32,TP
EXPD,2020-08-06,2020-08-28,78.97,82.38,4.18,41.77,TP
EXPD,2020-09-10,2020-09-21,83.62,82.50,-1.49,-14.86,SL
EXPD,2021-01-07,2021-01-15,88.98,86.47,-2.97,-29.70,SL
EXPD,2021-05-04,2021-05-10,106.12,112.52,5.88,58.80,TP
EXPD,2021-05-21,2021-05-27,113.98,117.92,3.31,33.07,TP
EXPD,2021-06-04,2021-07-28,117.53,117.38,-0.28,-2.75,SL
EXPD,2021-11-05,2021-11-30,123.85,114.76,-7.49,-74.92,SL
EXPD,2021-12-03,2021-12-07,117.19,122.51,4.39,43.94,TP
EXPD,2021-12-08,2021-12-20,123.23,119.13,-3.48,-34.77,SL
EXPD,2022-05-10,2022-05-10,103.93,101.98,-2.03,-20.30,SL
EXPD,2022-05-13,2022-05-18,105.62,99.15,-6.27,-62.73,OB_Inv
EXPD,2022-08-16,2022-08-17,103.46,101.64,-1.90,-19.02,OB_Inv
EXPD,2022-10-24,2022-11-08,89.28,96.88,8.36,83.63,TP
EXPD,2022-11-18,2022-11-18,107.71,106.16,-1.59,-15.87,SL
EXPD,2022-11-23,2022-11-25,109.51,107.11,-2.34,-23.40,SL
EXPD,2022-12-01,2022-12-06,111.78,105.75,-5.54,-55.42,OB_Inv
EXPD,2023-11-29,2023-12-18,115.98,121.65,4.73,47.34,TP
EXPD,2024-01-26,2024-01-29,126.52,124.49,-1.75,-17.54,OB_Inv
EXPD,2024-08-07,2024-08-14,114.30,117.24,2.42,24.21,TP
EXPD,2025-02-21,2025-02-21,115.05,113.90,-1.15,-11.45,SL
EXPD,2025-02-25,2025-02-25,114.89,116.89,1.59,15.93,TP
EXPD,2025-02-26,2025-03-07,116.37,121.30,4.09,40.89,TP
EXPD,2025-07-02,2025-07-15,117.17,112.16,-4.42,-44.24,OB_Inv
EXPD,2025-08-07,2025-09-19,118.47,118.31,-0.29,-2.87,SL
EXPD,2025-11-10,2025-11-21,135.72,141.98,4.46,44.64,TP
EXPD,2025-11-24,2025-12-31,141.98,148.25,4.27,42.66,EOD
F,2020-07-13,2020-08-10,4.56,5.27,15.50,155.02,TP
F,2020-09-15,2020-09-21,5.31,5.09,-4.20,-42.00,OB_Inv
F,2020-10-29,2020-11-24,6.06,7.00,15.50,155.02,TP
F,2021-01-15,2021-01-20,7.44,7.89,5.88,58.85,TP
F,2021-03-08,2021-03-15,9.18,9.98,8.53,85.26,TP
F,2021-03-18,2021-03-23,9.41,9.05,-4.01,-40.08,OB_Inv
F,2021-05-27,2021-06-18,10.66,10.71,0.32,3.16,SL
F,2021-06-22,2021-07-06,11.13,10.75,-3.61,-36.12,OB_Inv
F,2021-09-23,2021-09-28,9.90,10.86,9.60,96.01,TP
F,2021-11-04,2021-12-10,14.02,15.52,10.51,105.09,TP
F,2021-12-13,2022-01-20,15.82,16.67,5.22,52.16,SL
F,2022-07-28,2022-09-01,10.51,11.30,7.37,73.70,SL
F,2023-02-06,2023-02-06,10.12,9.85,-2.82,-28.24,SL
F,2023-02-08,2023-02-23,10.23,9.87,-3.68,-36.77,OB_Inv
F,2023-06-05,2023-06-13,10.48,11.67,11.21,112.11,TP
F,2023-08-14,2023-08-16,10.07,9.89,-1.98,-19.79,OB_Inv
F,2023-12-04,2023-12-11,8.94,9.47,5.70,57.01,TP
F,2023-12-22,2024-01-03,10.47,9.95,-5.10,-51.01,OB_Inv
F,2024-03-28,2024-04-12,11.41,11.07,-3.15,-31.48,SL
F,2025-01-24,2025-02-03,9.24,9.00,-2.81,-28.07,OB_Inv
F,2025-04-01,2025-04-04,9.49,8.91,-6.27,-62.71,SL
F,2025-09-29,2025-10-07,11.69,11.40,-2.64,-26.35,SL
F,2025-12-22,2025-12-23,13.20,12.98,-1.78,-17.78,OB_Inv
FDX,2020-07-01,2020-08-25,114.78,157.79,37.31,373.14,TP
FDX,2020-09-14,2020-10-14,174.64,200.10,14.43,144.34,TP
FDX,2020-10-21,2020-10-22,209.54,199.97,-4.72,-47.18,OB_Inv
FDX,2021-02-24,2021-03-19,184.74,203.37,9.94,99.37,TP
FDX,2021-06-14,2021-06-17,216.06,209.40,-3.23,-32.34,OB_Inv
FDX,2021-11-23,2021-11-26,180.81,174.33,-3.73,-37.33,OB_Inv
FDX,2022-01-19,2022-01-21,186.02,179.83,-3.47,-34.74,OB_Inv
FDX,2022-03-17,2022-03-29,163.37,177.69,8.62,86.18,TP
FDX,2022-06-21,2022-07-01,172.52,165.59,-4.17,-41.68,OB_Inv
FDX,2023-06-26,2023-06-26,176.52,179.52,1.55,15.54,TP
FDX,2023-06-27,2023-06-27,178.96,186.96,4.32,43.21,TP
FDX,2023-07-27,2023-08-21,203.71,197.04,-3.43,-34.28,OB_Inv
FDX,2023-09-26,2023-09-26,201.97,198.24,-2.00,-19.99,SL
FDX,2023-09-28,2023-09-28,199.62,202.38,1.23,12.32,TP
FDX,2023-09-29,2023-10-03,205.21,198.20,-3.57,-35.65,OB_Inv
FDX,2023-12-14,2023-12-20,212.39,188.47,-11.41,-114.11,OB_Inv
FDX,2024-03-27,2024-04-01,222.93,215.48,-3.49,-34.90,OB_Inv
FDX,2024-11-07,2024-11-22,219.13,234.52,6.87,68.72,TP
FDX,2025-06-26,2025-06-26,176.99,174.12,-1.77,-17.73,SL
FDX,2025-06-30,2025-07-18,180.80,177.92,-1.75,-17.47,SL
FDX,2025-11-03,2025-11-07,201.09,208.68,3.62,36.24,TP
FDX,2025-11-12,2025-12-31,213.30,230.96,8.13,81.29,EOD
FFIV,2020-07-20,2020-07-28,150.40,137.97,-8.41,-84.15,OB_Inv
FFIV,2020-10-06,2020-10-26,126.38,123.65,-2.31,-23.08,SL
FFIV,2020-11-11,2020-11-16,157.31,163.57,3.83,38.29,TP
FFIV,2020-11-18,2020-12-22,161.48,176.07,8.88,88.82,TP
FFIV,2021-01-22,2021-01-22,199.20,201.69,1.10,11.01,TP
FFIV,2021-01-25,2021-01-27,209.46,197.93,-5.66,-56.56,SL
FFIV,2021-04-09,2021-04-12,211.69,207.20,-2.27,-22.71,OB_Inv
FFIV,2021-07-30,2021-08-03,205.29,211.39,2.82,28.22,TP
FFIV,2021-10-26,2021-10-26,209.63,207.57,-1.13,-11.31,SL
FFIV,2021-11-02,2021-11-02,213.18,219.14,2.64,26.43,TP
FFIV,2021-11-03,2021-12-27,220.68,241.62,9.34,93.41,TP
FFIV,2022-04-06,2022-04-06,212.17,208.18,-2.03,-20.30,SL
FFIV,2022-04-08,2022-04-11,213.95,207.49,-3.17,-31.69,OB_Inv
FFIV,2022-07-28,2022-08-29,165.08,160.12,-3.16,-31.55,SL
FFIV,2022-08-30,2022-08-30,160.87,158.71,-1.49,-14.91,SL
FFIV,2022-12-01,2022-12-06,155.23,149.26,-4.00,-39.96,OB_Inv
FFIV,2023-01-26,2023-02-02,146.14,157.75,7.80,77.96,TP
FFIV,2023-02-08,2023-02-08,147.95,145.02,-2.13,-21.34,SL
FFIV,2023-04-14,2023-04-18,146.59,142.89,-2.67,-26.74,OB_Inv
FFIV,2023-06-16,2023-06-20,153.16,149.14,-2.77,-27.75,OB_Inv
FFIV,2023-11-20,2023-11-22,162.79,167.22,2.57,25.70,TP
FFIV,2023-11-29,2023-12-12,170.00,175.69,3.20,31.97,TP
FFIV,2024-01-23,2024-01-29,181.69,185.61,2.01,20.10,TP
FFIV,2024-01-30,2024-01-30,195.01,187.79,-3.85,-38.53,SL
FFIV,2024-02-02,2024-02-02,185.59,183.13,-1.48,-14.77,SL
FFIV,2024-02-06,2024-02-06,185.69,183.13,-1.53,-15.27,SL
FFIV,2024-03-12,2024-03-14,195.00,191.01,-2.20,-21.96,OB_Inv
FFIV,2024-10-28,2024-10-29,217.90,227.52,4.26,42.64,TP
FFIV,2024-12-12,2024-12-18,260.64,252.00,-3.46,-34.65,OB_Inv
FFIV,2025-01-29,2025-01-29,307.00,280.66,-8.73,-87.30,SL
FFIV,2025-02-05,2025-02-05,298.47,303.21,1.44,14.39,TP
FFIV,2025-02-06,2025-02-21,304.35,295.56,-3.04,-30.38,OB_Inv
FFIV,2025-10-15,2025-10-15,341.42,339.26,-0.78,-7.81,SL
FIX,2020-06-16,2020-07-28,39.96,48.60,21.47,214.72,TP
FIX,2020-08-10,2020-08-26,51.31,49.97,-2.77,-27.67,OB_Inv
FIX,2021-03-08,2021-04-09,69.07,76.70,10.90,108.97,TP
FIX,2021-05-14,2021-05-19,80.89,78.61,-2.97,-29.69,OB_Inv
FIX,2021-05-21,2021-05-25,79.99,77.73,-2.98,-29.77,OB_Inv
FIX,2021-10-22,2021-10-28,81.58,87.78,7.44,74.39,TP
FIX,2021-10-29,2021-11-30,88.12,93.32,5.74,57.44,SL
FIX,2022-01-31,2022-02-24,85.43,81.16,-5.15,-51.48,OB_Inv
FIX,2022-02-25,2022-03-02,82.46,85.85,3.97,39.66,TP
FIX,2022-03-03,2022-04-25,86.07,83.97,-2.58,-25.85,SL
FIX,2022-07-27,2022-07-27,89.12,91.23,2.22,22.16,TP
FIX,2022-07-28,2022-08-12,93.92,105.72,12.41,124.10,TP
FIX,2022-10-25,2022-10-27,106.43,115.89,8.74,87.41,TP
FIX,2022-10-28,2022-12-16,118.96,113.94,-4.37,-43.72,SL
FIX,2023-01-23,2023-02-23,115.72,127.30,9.85,98.51,TP
FIX,2023-05-10,2023-05-23,148.61,145.56,-2.21,-22.08,OB_Inv
FIX,2023-06-07,2023-07-27,157.17,156.56,-0.54,-5.41,SL
FIX,2023-07-31,2023-09-21,173.20,176.59,1.81,18.11,SL
FIX,2023-12-06,2023-12-11,187.62,193.37,2.91,29.12,TP
FIX,2024-02-08,2024-02-15,230.39,248.40,7.66,76.64,TP
FIX,2024-02-23,2024-03-04,265.81,320.33,20.36,203.62,TP
FIX,2024-05-07,2024-06-03,330.74,310.50,-6.27,-62.71,SL
FIX,2024-06-06,2024-06-11,316.60,299.23,-5.64,-56.37,OB_Inv
FIX,2024-06-13,2024-06-21,316.04,297.89,-5.89,-58.91,SL
FIX,2024-06-25,2024-07-01,316.61,292.94,-7.63,-76.27,OB_Inv
FIX,2024-08-30,2024-09-03,347.54,313.18,-10.04,-100.37,OB_Inv
FIX,2024-10-11,2024-10-11,404.84,411.63,1.53,15.28,TP
FIX,2024-10-14,2024-10-25,416.09,368.57,-11.57,-115.71,OB_Inv
FIX,2025-01-22,2025-01-27,538.63,402.45,-25.43,-254.33,OB_Inv
FIX,2025-06-04,2025-06-10,494.78,473.42,-4.47,-44.67,SL
FIX,2025-07-25,2025-10-24,663.81,937.15,41.03,410.27,TP
FLEX,2020-06-16,2020-07-07,8.20,7.45,-9.25,-92.49,OB_Inv
FLEX,2020-08-06,2020-08-10,8.89,8.64,-3.03,-30.31,OB_Inv
FLEX,2020-10-16,2020-10-28,10.58,10.14,-4.34,-43.43,SL
FLEX,2021-01-14,2021-01-15,14.13,13.66,-3.46,-34.57,OB_Inv
FLEX,2021-09-03,2021-09-08,14.32,13.84,-3.52,-35.18,OB_Inv
FLEX,2022-04-08,2022-04-08,12.80,12.74,-0.57,-5.74,SL
FLEX,2022-08-19,2022-08-19,14.37,14.06,-2.29,-22.90,SL
FLEX,2022-10-31,2022-11-03,14.71,14.26,-3.21,-32.08,SL
FLEX,2022-11-04,2022-11-04,14.70,14.26,-3.15,-31.54,SL
FLEX,2022-11-08,2022-11-09,14.65,14.26,-2.80,-27.99,SL
FLEX,2022-11-16,2022-11-30,15.00,16.47,9.67,96.67,TP
FLEX,2022-12-08,2022-12-13,16.32,17.21,5.31,53.07,TP
FLEX,2022-12-23,2022-12-28,16.20,15.76,-2.89,-28.94,OB_Inv
FLEX,2023-01-20,2023-01-26,18.18,17.72,-2.71,-27.13,SL
FLEX,2023-06-16,2023-06-20,20.26,19.99,-1.51,-15.06,SL
FLEX,2023-06-21,2023-06-22,20.35,20.02,-1.78,-17.79,OB_Inv
FLEX,2023-07-26,2023-07-27,21.42,20.35,-5.15,-51.46,OB_Inv
FLEX,2024-01-03,2024-01-17,23.83,22.13,-7.28,-72.84,OB_Inv
FLEX,2024-06-06,2024-06-06,33.57,32.18,-4.30,-42.97,SL
FLEX,2024-07-29,2024-08-01,32.15,30.67,-4.75,-47.53,OB_Inv
FLEX,2024-11-22,2024-11-27,40.80,38.82,-5.00,-50.03,OB_Inv
FLEX,2025-05-08,2025-06-17,38.48,45.81,18.90,188.97,TP
FLEX,2025-06-18,2025-07-24,45.33,49.50,9.06,90.59,SL
FLEX,2025-08-04,2025-08-07,50.39,49.44,-2.04,-20.36,SL
FLEX,2025-08-11,2025-08-13,50.42,52.36,3.70,37.04,TP
FLEX,2025-09-05,2025-09-23,55.52,59.67,7.32,73.16,TP
FLEX,2025-09-26,2025-09-29,56.65,57.48,1.32,13.15,TP
FLEX,2025-10-01,2025-10-02,57.25,59.27,3.37,33.71,TP
FLEX,2025-10-09,2025-10-10,59.70,56.59,-5.36,-53.59,OB_Inv
FLEX,2025-10-30,2025-10-30,65.78,63.86,-3.07,-30.68,SL
FRT,2020-06-23,2020-07-09,67.12,61.76,-8.14,-81.41,OB_Inv
FRT,2021-01-25,2021-01-25,70.32,69.69,-1.05,-10.51,SL
FRT,2021-01-26,2021-01-29,71.97,69.69,-3.31,-33.14,SL
FRT,2021-02-01,2021-02-01,70.86,69.68,-1.82,-18.23,SL
FRT,2021-02-04,2021-02-05,70.90,73.33,3.27,32.74,TP
FRT,2021-02-12,2021-02-12,78.44,82.19,4.63,46.28,TP
FRT,2021-02-23,2021-02-24,81.66,83.74,2.40,23.98,TP
FRT,2021-04-07,2021-04-12,85.40,83.88,-1.94,-19.38,SL
FRT,2021-04-14,2021-04-27,86.14,90.61,5.03,50.34,TP
FRT,2021-04-28,2021-07-06,90.84,94.81,4.21,42.12,SL
FRT,2021-10-21,2021-10-21,101.16,99.48,-1.81,-18.15,SL
FRT,2021-10-26,2021-10-27,100.04,99.00,-1.19,-11.90,OB_Inv
FRT,2021-11-10,2021-11-17,105.85,104.31,-1.61,-16.07,SL
FRT,2021-11-18,2021-11-26,107.15,103.20,-3.83,-38.35,OB_Inv
FRT,2022-04-04,2022-04-04,103.76,102.22,-1.64,-16.38,SL
FRT,2022-07-28,2022-08-04,87.37,91.03,4.04,40.43,TP
FRT,2022-12-05,2022-12-05,93.56,93.34,-0.39,-3.91,SL
FRT,2023-02-02,2023-02-07,98.29,95.19,-3.30,-32.98,SL
FRT,2023-07-14,2023-07-14,89.11,88.28,-1.09,-10.86,SL
FRT,2023-07-18,2023-07-21,89.48,91.88,2.53,25.29,TP
FRT,2023-08-03,2023-08-10,89.69,92.49,2.98,29.78,TP
FRT,2024-05-01,2024-05-03,95.48,93.56,-2.17,-21.67,OB_Inv
FRT,2024-05-08,2024-05-08,94.24,93.45,-0.99,-9.87,SL
FRT,2024-05-10,2024-05-10,94.52,93.46,-1.27,-12.72,SL
FRT,2024-08-07,2024-10-02,104.85,104.15,-0.82,-8.20,SL
FSLR,2020-07-09,2020-08-07,58.50,69.88,19.30,193.00,TP
FSLR,2020-08-13,2020-08-28,73.24,80.38,9.60,95.99,TP
FSLR,2020-10-12,2020-10-28,81.97,92.80,13.06,130.64,TP
FSLR,2020-11-02,2020-11-04,89.00,78.57,-11.87,-118.74,SL
FSLR,2020-11-18,2020-11-24,82.27,89.69,8.87,88.69,TP
FSLR,2021-02-24,2021-02-26,87.32,78.49,-10.26,-102.61,SL
FSLR,2021-03-01,2021-03-03,82.23,78.88,-4.22,-42.24,OB_Inv
FSLR,2021-06-11,2021-06-15,80.84,76.17,-5.93,-59.27,OB_Inv
FSLR,2021-06-28,2021-07-16,88.38,83.49,-5.68,-56.83,OB_Inv
FSLR,2021-09-10,2021-09-20,100.20,95.70,-4.64,-46.41,SL
FSLR,2021-10-29,2021-11-11,116.87,109.58,-6.39,-63.92,SL
FSLR,2021-11-12,2021-11-15,113.67,109.54,-3.79,-37.87,SL
FSLR,2021-11-16,2021-11-16,112.30,109.48,-2.66,-26.63,SL
FSLR,2022-08-10,2022-08-26,111.83,123.70,10.46,104.60,TP
FSLR,2022-09-01,2022-09-02,124.53,130.60,4.73,47.28,TP
FSLR,2022-09-07,2022-09-07,127.18,130.47,2.44,24.40,TP
FSLR,2022-09-08,2022-10-10,137.41,125.54,-8.79,-87.91,SL
FSLR,2022-12-01,2022-12-06,172.56,157.47,-8.89,-88.95,OB_Inv
FSLR,2023-01-24,2023-01-25,174.31,163.84,-6.16,-61.56,SL
FSLR,2023-01-26,2023-02-07,170.20,163.83,-3.89,-38.94,SL
FSLR,2023-06-29,2023-07-17,185.71,206.45,11.02,110.20,TP
FSLR,2023-07-27,2023-07-28,199.50,222.39,11.32,113.22,TP
FSLR,2024-02-22,2024-02-23,150.10,142.89,-4.95,-49.53,OB_Inv
FSLR,2024-04-08,2024-05-06,176.52,197.20,11.57,115.67,TP
FSLR,2024-09-27,2024-10-01,258.33,240.66,-6.99,-69.90,OB_Inv
FSLR,2024-12-10,2024-12-17,200.46,188.27,-6.23,-62.31,OB_Inv
FSLR,2025-07-10,2025-07-11,166.59,162.44,-2.64,-26.41,OB_Inv
FSLR,2025-08-18,2025-11-03,209.68,271.87,29.51,295.08,TP
FSLR,2025-11-06,2025-11-07,278.40,263.81,-5.39,-53.90,SL
FSLR,2025-11-10,2025-11-11,273.07,264.15,-3.42,-34.17,OB_Inv
FTNT,2020-10-16,2020-10-19,26.44,25.76,-2.69,-26.92,OB_Inv
FTNT,2020-12-04,2020-12-17,25.37,27.04,6.44,64.41,TP
FTNT,2021-02-05,2021-02-19,31.48,34.37,9.03,90.26,TP
FTNT,2021-02-24,2021-03-04,33.69,32.79,-2.84,-28.45,OB_Inv
FTNT,2021-03-26,2021-04-01,34.31,37.73,9.82,98.17,TP
FTNT,2021-06-18,2021-07-07,47.40,50.40,6.18,61.76,TP
FTNT,2021-08-02,2021-08-02,54.85,54.10,-1.53,-15.25,SL
FTNT,2021-08-03,2021-08-27,57.09,63.11,10.38,103.80,TP
FTNT,2021-11-01,2021-11-01,67.27,64.23,-4.67,-46.69,SL
FTNT,2021-11-03,2021-11-05,66.01,69.57,5.24,52.44,TP
FTNT,2021-11-09,2021-11-10,70.39,66.63,-5.49,-54.94,OB_Inv
FTNT,2023-01-25,2023-01-26,50.21,54.43,8.25,82.45,TP
